OrderID,OrderDate,PropertyID,ProductID,ProductCategory,ProductName,Quantity,ProductPriceGBP,OrderTotalGBP
3936,2016-07-19 00:00:00.000,6,17,Housekeeping,Clothes Hanger,1,18,18
3942,2016-07-19 00:00:00.000,5,10,Housekeeping,Toilet Paper,2,19,38
3958,2016-07-21 00:00:00.000,6,1,Housekeeping,Large Towel,1,9,9
3973,2016-07-23 00:00:00.000,2,2,Housekeeping,Hand Towel,1,5,5
3977,2016-07-24 00:00:00.000,6,14,Housekeeping,Pillowcase,3,15,45
3988,2016-07-26 00:00:00.000,2,3,Housekeeping,Washcloth,2,3,6
4006,2016-07-27 00:00:00.000,1,3,Housekeeping,Washcloth,2,3,6
4016,2016-07-29 00:00:00.000,2,13,Housekeeping,Bed Sheet (Double),2,20,40
4027,2016-07-30 00:00:00.000,4,3,Housekeeping,Washcloth,1,3,3
4031,2016-07-30 00:00:00.000,7,1,Housekeeping,Large Towel,2,9,18
4032,2016-07-30 00:00:00.000,1,17,Housekeeping,Clothes Hanger,1,18,18
4059,2016-08-05 00:00:00.000,8,19,Housekeeping,Light Bulb,3,17,51
4093,2016-08-11 00:00:00.000,8,11,Housekeeping,Shower Cap,3,10,30
4095,2016-08-12 00:00:00.000,7,11,Housekeeping,Shower Cap,2,10,20
4096,2016-08-12 00:00:00.000,5,17,Housekeeping,Clothes Hanger,3,18,54
4100,2016-08-12 00:00:00.000,3,11,Housekeeping,Shower Cap,1,10,10
4108,2016-08-14 00:00:00.000,5,13,Housekeeping,Bed Sheet (Double),1,20,20
4112,2016-08-14 00:00:00.000,10,2,Housekeeping,Hand Towel,1,5,5
4139,2016-08-18 00:00:00.000,7,10,Housekeeping,Toilet Paper,1,19,19
4144,2016-08-19 00:00:00.000,6,9,Housekeeping,Tissues,2,14,28
4161,2016-08-20 00:00:00.000,5,14,Housekeeping,Pillowcase,1,15,15
4167,2016-08-21 00:00:00.000,5,14,Housekeeping,Pillowcase,2,15,30
4168,2016-08-21 00:00:00.000,1,13,Housekeeping,Bed Sheet (Double),2,20,40
4176,2016-08-22 00:00:00.000,9,2,Housekeeping,Hand Towel,2,5,10
4202,2016-08-25 00:00:00.000,10,11,Housekeeping,Shower Cap,2,10,20
4209,2016-08-26 00:00:00.000,8,1,Housekeeping,Large Towel,2,9,18
4222,2016-08-27 00:00:00.000,8,10,Housekeeping,Toilet Paper,1,19,19
4236,2016-08-30 00:00:00.000,5,19,Housekeeping,Light Bulb,3,17,51
4237,2016-08-30 00:00:00.000,6,10,Housekeeping,Toilet Paper,1,19,19
4238,2016-08-30 00:00:00.000,3,17,Housekeeping,Clothes Hanger,3,18,54
4240,2016-08-30 00:00:00.000,9,14,Housekeeping,Pillowcase,1,15,15
4245,2016-09-01 00:00:00.000,8,11,Housekeeping,Shower Cap,3,10,30
4246,2016-09-01 00:00:00.000,9,14,Housekeeping,Pillowcase,1,15,15
4253,2016-09-02 00:00:00.000,1,2,Housekeeping,Hand Towel,3,5,15
4260,2016-09-03 00:00:00.000,2,11,Housekeeping,Shower Cap,1,10,10
4274,2016-09-06 00:00:00.000,5,14,Housekeeping,Pillowcase,2,15,30
4293,2016-09-08 00:00:00.000,3,13,Housekeeping,Bed Sheet (Double),2,20,40
4303,2016-09-10 00:00:00.000,8,9,Housekeeping,Tissues,3,14,42
4316,2016-09-12 00:00:00.000,7,19,Housekeeping,Light Bulb,2,17,34
4320,2016-09-13 00:00:00.000,4,14,Housekeeping,Pillowcase,1,15,15
4335,2016-09-15 00:00:00.000,8,9,Housekeeping,Tissues,3,14,42
4337,2016-09-15 00:00:00.000,5,14,Housekeeping,Pillowcase,3,15,45
4340,2016-09-16 00:00:00.000,4,19,Housekeeping,Light Bulb,2,17,34
4342,2016-09-16 00:00:00.000,10,14,Housekeeping,Pillowcase,2,15,30
4381,2016-09-22 00:00:00.000,10,9,Housekeeping,Tissues,2,14,28
4389,2016-09-23 00:00:00.000,6,17,Housekeeping,Clothes Hanger,1,18,18
4394,2016-09-23 00:00:00.000,4,2,Housekeeping,Hand Towel,3,5,15
4395,2016-09-24 00:00:00.000,9,13,Housekeeping,Bed Sheet (Double),3,20,60
4404,2016-09-25 00:00:00.000,10,19,Housekeeping,Light Bulb,3,17,51
4415,2016-09-27 00:00:00.000,9,11,Housekeeping,Shower Cap,1,10,10
4424,2016-09-29 00:00:00.000,3,17,Housekeeping,Clothes Hanger,1,18,18
4425,2016-09-29 00:00:00.000,8,13,Housekeeping,Bed Sheet (Double),1,20,20
4426,2016-09-30 00:00:00.000,6,11,Housekeeping,Shower Cap,1,10,10
4429,2016-09-30 00:00:00.000,1,19,Housekeeping,Light Bulb,3,17,51
4433,2016-10-01 00:00:00.000,7,1,Housekeeping,Large Towel,2,9,18
4436,2016-10-01 00:00:00.000,7,3,Housekeeping,Washcloth,2,3,6
4443,2016-10-03 00:00:00.000,7,17,Housekeeping,Clothes Hanger,2,18,36
4452,2016-10-05 00:00:00.000,10,17,Housekeeping,Clothes Hanger,2,18,36
4463,2016-10-06 00:00:00.000,8,19,Housekeeping,Light Bulb,3,17,51
4465,2016-10-06 00:00:00.000,2,3,Housekeeping,Washcloth,2,3,6
4474,2016-10-08 00:00:00.000,2,1,Housekeeping,Large Towel,3,9,27
4477,2016-10-08 00:00:00.000,1,2,Housekeeping,Hand Towel,2,5,10
4478,2016-10-08 00:00:00.000,4,1,Housekeeping,Large Towel,1,9,9
4496,2016-10-11 00:00:00.000,9,1,Housekeeping,Large Towel,1,9,9
4509,2016-10-14 00:00:00.000,2,11,Housekeeping,Shower Cap,1,10,10
4510,2016-10-14 00:00:00.000,1,11,Housekeeping,Shower Cap,1,10,10
4522,2016-10-17 00:00:00.000,3,10,Housekeeping,Toilet Paper,3,19,57
4534,2016-10-18 00:00:00.000,9,3,Housekeeping,Washcloth,1,3,3
4537,2016-10-19 00:00:00.000,8,17,Housekeeping,Clothes Hanger,2,18,36
4546,2016-10-21 00:00:00.000,6,13,Housekeeping,Bed Sheet (Double),3,20,60
4551,2016-10-21 00:00:00.000,8,14,Housekeeping,Pillowcase,3,15,45
4554,2016-10-22 00:00:00.000,4,14,Housekeeping,Pillowcase,1,15,15
4557,2016-10-22 00:00:00.000,8,3,Housekeeping,Washcloth,3,3,9
4568,2016-10-23 00:00:00.000,7,3,Housekeeping,Washcloth,3,3,9
4579,2016-10-25 00:00:00.000,4,19,Housekeeping,Light Bulb,2,17,34
4585,2016-10-26 00:00:00.000,9,11,Housekeeping,Shower Cap,2,10,20
4592,2016-10-26 00:00:00.000,2,11,Housekeeping,Shower Cap,1,10,10
4595,2016-10-27 00:00:00.000,4,10,Housekeeping,Toilet Paper,1,19,19
4598,2016-10-27 00:00:00.000,10,2,Housekeeping,Hand Towel,3,5,15
4602,2016-10-28 00:00:00.000,10,17,Housekeeping,Clothes Hanger,1,18,18
4625,2016-10-31 00:00:00.000,7,19,Housekeeping,Light Bulb,3,17,51
4627,2016-10-31 00:00:00.000,7,13,Housekeeping,Bed Sheet (Double),2,20,40
4628,2016-10-31 00:00:00.000,6,11,Housekeeping,Shower Cap,2,10,20
4629,2016-10-31 00:00:00.000,3,10,Housekeeping,Toilet Paper,1,19,19
4631,2016-10-31 00:00:00.000,5,14,Housekeeping,Pillowcase,3,15,45
4640,2016-11-02 00:00:00.000,2,14,Housekeeping,Pillowcase,3,15,45
4641,2016-11-02 00:00:00.000,3,19,Housekeeping,Light Bulb,3,17,51
4671,2016-11-06 00:00:00.000,2,13,Housekeeping,Bed Sheet (Double),2,20,40
4683,2016-11-09 00:00:00.000,2,17,Housekeeping,Clothes Hanger,1,18,18
4685,2016-11-10 00:00:00.000,7,9,Housekeeping,Tissues,1,14,14
4693,2016-11-10 00:00:00.000,7,1,Housekeeping,Large Towel,2,9,18
4713,2016-11-14 00:00:00.000,7,11,Housekeeping,Shower Cap,3,10,30
4736,2016-11-17 00:00:00.000,6,17,Housekeeping,Clothes Hanger,1,18,18
4737,2016-11-17 00:00:00.000,8,3,Housekeeping,Washcloth,3,3,9
4748,2016-11-19 00:00:00.000,9,11,Housekeeping,Shower Cap,1,10,10
4753,2016-11-19 00:00:00.000,2,11,Housekeeping,Shower Cap,3,10,30
4790,2016-11-26 00:00:00.000,8,19,Housekeeping,Light Bulb,2,17,34
4801,2016-11-29 00:00:00.000,4,14,Housekeeping,Pillowcase,3,15,45
4805,2016-11-29 00:00:00.000,7,3,Housekeeping,Washcloth,2,3,6
4815,2016-12-01 00:00:00.000,8,1,Housekeeping,Large Towel,1,9,9
4820,2016-12-01 00:00:00.000,9,11,Housekeeping,Shower Cap,3,10,30
4837,2016-12-04 00:00:00.000,4,11,Housekeeping,Shower Cap,1,10,10
4864,2016-12-07 00:00:00.000,4,9,Housekeeping,Tissues,3,14,42
4874,2016-12-08 00:00:00.000,9,19,Housekeeping,Light Bulb,1,17,17
4891,2016-12-12 00:00:00.000,8,14,Housekeeping,Pillowcase,1,15,15
4898,2016-12-13 00:00:00.000,6,9,Housekeeping,Tissues,3,14,42
4910,2016-12-15 00:00:00.000,7,14,Housekeeping,Pillowcase,2,15,30
4934,2016-12-18 00:00:00.000,2,19,Housekeeping,Light Bulb,2,17,34
4936,2016-12-18 00:00:00.000,2,11,Housekeeping,Shower Cap,1,10,10
4939,2016-12-19 00:00:00.000,9,2,Housekeeping,Hand Towel,3,5,15
4943,2016-12-19 00:00:00.000,2,11,Housekeeping,Shower Cap,2,10,20
4951,2016-12-23 00:00:00.000,5,13,Housekeeping,Bed Sheet (Double),2,20,40
4956,2016-12-23 00:00:00.000,10,19,Housekeeping,Light Bulb,3,17,51
4958,2016-12-23 00:00:00.000,7,13,Housekeeping,Bed Sheet (Double),1,20,20
4967,2016-12-26 00:00:00.000,4,11,Housekeeping,Shower Cap,2,10,20
4974,2016-12-27 00:00:00.000,1,1,Housekeeping,Large Towel,3,9,27
4977,2016-12-27 00:00:00.000,10,19,Housekeeping,Light Bulb,2,17,34
4989,2016-12-30 00:00:00.000,7,19,Housekeeping,Light Bulb,1,17,17
4991,2016-12-30 00:00:00.000,7,10,Housekeeping,Toilet Paper,3,19,57
5000,2016-12-31 00:00:00.000,1,9,Housekeeping,Tissues,2,14,28
253,2015-02-11 00:00:00.000,5,12,Housekeeping,Bed Sheet (King),3,29,87
291,2015-02-15 00:00:00.000,10,12,Housekeeping,Bed Sheet (King),1,29,29
333,2015-02-21 00:00:00.000,8,12,Housekeeping,Bed Sheet (King),1,29,29
419,2015-03-03 00:00:00.000,1,12,Housekeeping,Bed Sheet (King),1,29,29
500,2015-03-18 00:00:00.000,2,12,Housekeeping,Bed Sheet (King),1,29,29
591,2015-03-31 00:00:00.000,1,12,Housekeeping,Bed Sheet (King),2,29,58
611,2015-04-03 00:00:00.000,1,12,Housekeeping,Bed Sheet (King),2,29,58
844,2015-05-08 00:00:00.000,7,12,Housekeeping,Bed Sheet (King),3,29,87
889,2015-05-13 00:00:00.000,6,12,Housekeeping,Bed Sheet (King),3,29,87
911,2015-05-17 00:00:00.000,3,12,Housekeeping,Bed Sheet (King),3,29,87
924,2015-05-19 00:00:00.000,2,12,Housekeeping,Bed Sheet (King),3,29,87
937,2015-05-21 00:00:00.000,4,12,Housekeeping,Bed Sheet (King),3,29,87
949,2015-05-23 00:00:00.000,3,12,Housekeeping,Bed Sheet (King),2,29,58
966,2015-05-26 00:00:00.000,8,12,Housekeeping,Bed Sheet (King),2,29,58
985,2015-05-28 00:00:00.000,3,12,Housekeeping,Bed Sheet (King),3,29,87
1155,2015-06-21 00:00:00.000,3,12,Housekeeping,Bed Sheet (King),1,29,29
1175,2015-06-24 00:00:00.000,3,12,Housekeeping,Bed Sheet (King),3,29,87
1280,2015-07-10 00:00:00.000,8,12,Housekeeping,Bed Sheet (King),3,29,87
1353,2015-07-20 00:00:00.000,9,12,Housekeeping,Bed Sheet (King),3,29,87
1461,2015-08-06 00:00:00.000,4,12,Housekeeping,Bed Sheet (King),1,29,29
1919,2015-10-09 00:00:00.000,3,12,Housekeeping,Bed Sheet (King),2,29,58
2066,2015-10-30 00:00:00.000,1,12,Housekeeping,Bed Sheet (King),3,29,87
2201,2015-11-18 00:00:00.000,8,12,Housekeeping,Bed Sheet (King),3,29,87
2284,2015-11-29 00:00:00.000,4,12,Housekeeping,Bed Sheet (King),1,29,29
2355,2015-12-09 00:00:00.000,4,12,Housekeeping,Bed Sheet (King),1,29,29
2364,2015-12-11 00:00:00.000,2,12,Housekeeping,Bed Sheet (King),1,29,29
2523,2016-01-05 00:00:00.000,5,12,Housekeeping,Bed Sheet (King),3,29,87
2621,2016-01-19 00:00:00.000,1,12,Housekeeping,Bed Sheet (King),3,29,87
2729,2016-02-02 00:00:00.000,9,12,Housekeeping,Bed Sheet (King),1,29,29
2782,2016-02-11 00:00:00.000,2,12,Housekeeping,Bed Sheet (King),3,29,87
2799,2016-02-13 00:00:00.000,7,12,Housekeeping,Bed Sheet (King),2,29,58
2825,2016-02-18 00:00:00.000,5,12,Housekeeping,Bed Sheet (King),2,29,58
2901,2016-02-29 00:00:00.000,6,12,Housekeeping,Bed Sheet (King),3,29,87
2936,2016-03-03 00:00:00.000,8,12,Housekeeping,Bed Sheet (King),3,29,87
2942,2016-03-04 00:00:00.000,3,12,Housekeeping,Bed Sheet (King),2,29,58
3025,2016-03-14 00:00:00.000,9,12,Housekeeping,Bed Sheet (King),2,29,58
3238,2016-04-14 00:00:00.000,5,12,Housekeeping,Bed Sheet (King),3,29,87
3261,2016-04-16 00:00:00.000,7,12,Housekeeping,Bed Sheet (King),2,29,58
3371,2016-05-01 00:00:00.000,4,12,Housekeeping,Bed Sheet (King),3,29,87
3397,2016-05-04 00:00:00.000,9,12,Housekeeping,Bed Sheet (King),1,29,29
3438,2016-05-10 00:00:00.000,2,12,Housekeeping,Bed Sheet (King),1,29,29
3468,2016-05-14 00:00:00.000,3,12,Housekeeping,Bed Sheet (King),3,29,87
3529,2016-05-22 00:00:00.000,2,12,Housekeeping,Bed Sheet (King),1,29,29
3555,2016-05-25 00:00:00.000,10,12,Housekeeping,Bed Sheet (King),3,29,87
3594,2016-05-31 00:00:00.000,2,12,Housekeeping,Bed Sheet (King),2,29,58
3600,2016-05-31 00:00:00.000,5,12,Housekeeping,Bed Sheet (King),3,29,87
3716,2016-06-17 00:00:00.000,10,12,Housekeeping,Bed Sheet (King),3,29,87
3735,2016-06-19 00:00:00.000,10,12,Housekeeping,Bed Sheet (King),2,29,58
3801,2016-06-27 00:00:00.000,2,12,Housekeeping,Bed Sheet (King),1,29,29
3874,2016-07-09 00:00:00.000,3,12,Housekeeping,Bed Sheet (King),2,29,58
3890,2016-07-12 00:00:00.000,2,12,Housekeeping,Bed Sheet (King),2,29,58
4007,2016-07-27 00:00:00.000,4,12,Housekeeping,Bed Sheet (King),2,29,58
4012,2016-07-28 00:00:00.000,2,12,Housekeeping,Bed Sheet (King),1,29,29
4047,2016-08-03 00:00:00.000,8,12,Housekeeping,Bed Sheet (King),1,29,29
4082,2016-08-09 00:00:00.000,10,12,Housekeeping,Bed Sheet (King),1,29,29
4101,2016-08-12 00:00:00.000,10,12,Housekeeping,Bed Sheet (King),2,29,58
4106,2016-08-13 00:00:00.000,10,12,Housekeeping,Bed Sheet (King),3,29,87
4111,2016-08-14 00:00:00.000,3,12,Housekeeping,Bed Sheet (King),1,29,29
4129,2016-08-17 00:00:00.000,6,12,Housekeeping,Bed Sheet (King),3,29,87
4341,2016-09-16 00:00:00.000,5,12,Housekeeping,Bed Sheet (King),2,29,58
4542,2016-10-20 00:00:00.000,7,12,Housekeeping,Bed Sheet (King),3,29,87
4560,2016-10-23 00:00:00.000,2,12,Housekeeping,Bed Sheet (King),1,29,29
4700,2016-11-11 00:00:00.000,5,12,Housekeeping,Bed Sheet (King),2,29,58
4712,2016-11-14 00:00:00.000,4,12,Housekeeping,Bed Sheet (King),1,29,29
4803,2016-11-29 00:00:00.000,10,12,Housekeeping,Bed Sheet (King),2,29,58
4905,2016-12-14 00:00:00.000,7,12,Housekeeping,Bed Sheet (King),2,29,58
4941,2016-12-19 00:00:00.000,5,12,Housekeeping,Bed Sheet (King),2,29,58
4948,2016-12-22 00:00:00.000,1,12,Housekeeping,Bed Sheet (King),1,29,29
55,2015-01-09 00:00:00.000,4,8,Housekeeping,Bath Soap,3,35,105
122,2015-01-20 00:00:00.000,3,7,Housekeeping,Hand Soap,3,35,105
208,2015-02-02 00:00:00.000,4,8,Housekeeping,Bath Soap,1,35,35
328,2015-02-20 00:00:00.000,9,8,Housekeeping,Bath Soap,2,35,70
334,2015-02-21 00:00:00.000,4,8,Housekeeping,Bath Soap,2,35,70
342,2015-02-21 00:00:00.000,4,8,Housekeeping,Bath Soap,2,35,70
386,2015-02-27 00:00:00.000,6,7,Housekeeping,Hand Soap,1,35,35
400,2015-03-01 00:00:00.000,1,7,Housekeeping,Hand Soap,2,35,70
495,2015-03-16 00:00:00.000,3,8,Housekeeping,Bath Soap,2,35,70
555,2015-03-25 00:00:00.000,6,7,Housekeeping,Hand Soap,2,35,70
589,2015-03-31 00:00:00.000,1,7,Housekeeping,Hand Soap,3,35,105
674,2015-04-12 00:00:00.000,9,7,Housekeeping,Hand Soap,1,35,35
689,2015-04-15 00:00:00.000,2,7,Housekeeping,Hand Soap,2,35,70
698,2015-04-16 00:00:00.000,6,7,Housekeeping,Hand Soap,3,35,105
703,2015-04-16 00:00:00.000,3,8,Housekeeping,Bath Soap,1,35,35
728,2015-04-20 00:00:00.000,6,7,Housekeeping,Hand Soap,1,35,35
766,2015-04-26 00:00:00.000,8,8,Housekeeping,Bath Soap,2,35,70
792,2015-04-29 00:00:00.000,8,8,Housekeeping,Bath Soap,1,35,35
830,2015-05-06 00:00:00.000,1,8,Housekeeping,Bath Soap,3,35,105
874,2015-05-12 00:00:00.000,4,8,Housekeeping,Bath Soap,3,35,105
894,2015-05-14 00:00:00.000,3,7,Housekeeping,Hand Soap,2,35,70
909,2015-05-17 00:00:00.000,8,8,Housekeeping,Bath Soap,2,35,70
961,2015-05-25 00:00:00.000,6,8,Housekeeping,Bath Soap,2,35,70
967,2015-05-26 00:00:00.000,2,8,Housekeeping,Bath Soap,3,35,105
990,2015-05-29 00:00:00.000,1,7,Housekeeping,Hand Soap,1,35,35
1004,2015-05-30 00:00:00.000,3,7,Housekeeping,Hand Soap,1,35,35
1044,2015-06-04 00:00:00.000,9,7,Housekeeping,Hand Soap,2,35,70
1087,2015-06-12 00:00:00.000,8,7,Housekeeping,Hand Soap,2,35,70
1092,2015-06-13 00:00:00.000,4,7,Housekeeping,Hand Soap,3,35,105
1120,2015-06-17 00:00:00.000,2,7,Housekeeping,Hand Soap,2,35,70
1129,2015-06-18 00:00:00.000,2,7,Housekeeping,Hand Soap,3,35,105
1227,2015-07-02 00:00:00.000,9,8,Housekeeping,Bath Soap,2,35,70
1317,2015-07-14 00:00:00.000,9,8,Housekeeping,Bath Soap,1,35,35
1471,2015-08-08 00:00:00.000,3,8,Housekeeping,Bath Soap,3,35,105
1494,2015-08-11 00:00:00.000,3,8,Housekeeping,Bath Soap,2,35,70
1527,2015-08-14 00:00:00.000,1,7,Housekeeping,Hand Soap,3,35,105
1601,2015-08-23 00:00:00.000,9,8,Housekeeping,Bath Soap,2,35,70
1690,2015-09-04 00:00:00.000,2,7,Housekeeping,Hand Soap,1,35,35
1705,2015-09-06 00:00:00.000,1,7,Housekeeping,Hand Soap,3,35,105
1884,2015-10-04 00:00:00.000,3,8,Housekeeping,Bath Soap,3,35,105
1885,2015-10-05 00:00:00.000,1,7,Housekeeping,Hand Soap,3,35,105
1990,2015-10-17 00:00:00.000,3,7,Housekeeping,Hand Soap,1,35,35
2008,2015-10-21 00:00:00.000,10,8,Housekeeping,Bath Soap,1,35,35
2091,2015-11-03 00:00:00.000,7,7,Housekeeping,Hand Soap,1,35,35
2124,2015-11-09 00:00:00.000,3,8,Housekeeping,Bath Soap,3,35,105
2127,2015-11-09 00:00:00.000,2,8,Housekeeping,Bath Soap,3,35,105
2153,2015-11-12 00:00:00.000,1,7,Housekeeping,Hand Soap,1,35,35
2257,2015-11-25 00:00:00.000,10,7,Housekeeping,Hand Soap,1,35,35
2375,2015-12-13 00:00:00.000,3,8,Housekeeping,Bath Soap,2,35,70
2381,2015-12-14 00:00:00.000,2,8,Housekeeping,Bath Soap,1,35,35
2630,2016-01-20 00:00:00.000,8,8,Housekeeping,Bath Soap,3,35,105
2722,2016-02-01 00:00:00.000,5,8,Housekeeping,Bath Soap,2,35,70
2770,2016-02-07 00:00:00.000,3,8,Housekeeping,Bath Soap,2,35,70
2826,2016-02-18 00:00:00.000,2,8,Housekeeping,Bath Soap,1,35,35
2840,2016-02-20 00:00:00.000,8,7,Housekeeping,Hand Soap,3,35,105
2895,2016-02-28 00:00:00.000,6,7,Housekeeping,Hand Soap,3,35,105
2935,2016-03-03 00:00:00.000,7,7,Housekeeping,Hand Soap,2,35,70
2970,2016-03-08 00:00:00.000,10,7,Housekeeping,Hand Soap,1,35,35
3015,2016-03-13 00:00:00.000,5,8,Housekeeping,Bath Soap,1,35,35
3176,2016-04-06 00:00:00.000,1,7,Housekeeping,Hand Soap,2,35,70
3195,2016-04-08 00:00:00.000,8,7,Housekeeping,Hand Soap,2,35,70
3198,2016-04-08 00:00:00.000,7,8,Housekeeping,Bath Soap,3,35,105
3215,2016-04-11 00:00:00.000,2,7,Housekeeping,Hand Soap,3,35,105
3234,2016-04-13 00:00:00.000,3,7,Housekeeping,Hand Soap,2,35,70
3247,2016-04-15 00:00:00.000,6,8,Housekeeping,Bath Soap,3,35,105
3251,2016-04-15 00:00:00.000,4,8,Housekeeping,Bath Soap,3,35,105
3277,2016-04-18 00:00:00.000,10,7,Housekeeping,Hand Soap,2,35,70
3324,2016-04-24 00:00:00.000,1,7,Housekeeping,Hand Soap,2,35,70
3409,2016-05-07 00:00:00.000,5,8,Housekeeping,Bath Soap,3,35,105
3436,2016-05-10 00:00:00.000,10,8,Housekeeping,Bath Soap,3,35,105
3481,2016-05-15 00:00:00.000,7,7,Housekeeping,Hand Soap,1,35,35
3497,2016-05-18 00:00:00.000,4,7,Housekeeping,Hand Soap,1,35,35
3573,2016-05-28 00:00:00.000,3,7,Housekeeping,Hand Soap,2,35,70
3649,2016-06-06 00:00:00.000,1,7,Housekeeping,Hand Soap,1,35,35
3667,2016-06-09 00:00:00.000,2,8,Housekeeping,Bath Soap,2,35,70
3685,2016-06-12 00:00:00.000,5,7,Housekeeping,Hand Soap,1,35,35
3818,2016-06-30 00:00:00.000,3,7,Housekeeping,Hand Soap,2,35,70
3829,2016-07-02 00:00:00.000,7,8,Housekeeping,Bath Soap,3,35,105
3871,2016-07-09 00:00:00.000,4,7,Housekeeping,Hand Soap,1,35,35
3889,2016-07-12 00:00:00.000,5,7,Housekeeping,Hand Soap,1,35,35
3954,2016-07-21 00:00:00.000,8,7,Housekeeping,Hand Soap,2,35,70
4014,2016-07-28 00:00:00.000,5,8,Housekeeping,Bath Soap,2,35,70
4036,2016-07-31 00:00:00.000,2,7,Housekeeping,Hand Soap,2,35,70
4043,2016-08-02 00:00:00.000,10,7,Housekeeping,Hand Soap,1,35,35
4085,2016-08-10 00:00:00.000,9,8,Housekeeping,Bath Soap,3,35,105
4194,2016-08-24 00:00:00.000,8,7,Housekeeping,Hand Soap,1,35,35
4204,2016-08-25 00:00:00.000,1,7,Housekeeping,Hand Soap,2,35,70
4233,2016-08-29 00:00:00.000,1,8,Housekeeping,Bath Soap,3,35,105
4390,2016-09-23 00:00:00.000,6,8,Housekeeping,Bath Soap,1,35,35
4453,2016-10-05 00:00:00.000,2,7,Housekeeping,Hand Soap,2,35,70
4511,2016-10-14 00:00:00.000,7,8,Housekeeping,Bath Soap,2,35,70
4523,2016-10-17 00:00:00.000,7,7,Housekeeping,Hand Soap,3,35,105
4531,2016-10-18 00:00:00.000,3,8,Housekeeping,Bath Soap,2,35,70
4658,2016-11-04 00:00:00.000,10,7,Housekeeping,Hand Soap,1,35,35
4668,2016-11-06 00:00:00.000,4,7,Housekeeping,Hand Soap,2,35,70
4682,2016-11-08 00:00:00.000,5,7,Housekeeping,Hand Soap,2,35,70
4730,2016-11-16 00:00:00.000,8,8,Housekeeping,Bath Soap,1,35,35
4751,2016-11-19 00:00:00.000,7,7,Housekeeping,Hand Soap,3,35,105
4794,2016-11-27 00:00:00.000,9,8,Housekeeping,Bath Soap,2,35,70
4845,2016-12-04 00:00:00.000,5,8,Housekeeping,Bath Soap,3,35,105
4888,2016-12-11 00:00:00.000,4,7,Housekeeping,Hand Soap,3,35,105
4986,2016-12-29 00:00:00.000,10,8,Housekeeping,Bath Soap,1,35,35
61,2015-01-10 00:00:00.000,1,18,Housekeeping,Coffee Cup,3,24,72
113,2015-01-18 00:00:00.000,5,15,Housekeeping,Drinking Glass,3,24,72
245,2015-02-10 00:00:00.000,9,15,Housekeeping,Drinking Glass,3,24,72
312,2015-02-18 00:00:00.000,7,15,Housekeeping,Drinking Glass,2,24,48
322,2015-02-20 00:00:00.000,8,18,Housekeeping,Coffee Cup,1,24,24
324,2015-02-20 00:00:00.000,2,18,Housekeeping,Coffee Cup,1,24,24
337,2015-02-21 00:00:00.000,8,18,Housekeeping,Coffee Cup,1,24,24
343,2015-02-21 00:00:00.000,3,18,Housekeeping,Coffee Cup,1,24,24
424,2015-03-04 00:00:00.000,8,15,Housekeeping,Drinking Glass,3,24,72
460,2015-03-11 00:00:00.000,4,15,Housekeeping,Drinking Glass,1,24,24
462,2015-03-11 00:00:00.000,10,18,Housekeeping,Coffee Cup,3,24,72
465,2015-03-12 00:00:00.000,1,15,Housekeeping,Drinking Glass,2,24,48
630,2015-04-06 00:00:00.000,6,18,Housekeeping,Coffee Cup,3,24,72
667,2015-04-11 00:00:00.000,6,15,Housekeeping,Drinking Glass,2,24,48
677,2015-04-13 00:00:00.000,7,15,Housekeeping,Drinking Glass,1,24,24
755,2015-04-23 00:00:00.000,1,18,Housekeeping,Coffee Cup,1,24,24
811,2015-05-03 00:00:00.000,2,18,Housekeeping,Coffee Cup,2,24,48
839,2015-05-07 00:00:00.000,10,18,Housekeeping,Coffee Cup,3,24,72
878,2015-05-12 00:00:00.000,4,15,Housekeeping,Drinking Glass,2,24,48
1082,2015-06-11 00:00:00.000,2,18,Housekeeping,Coffee Cup,1,24,24
1105,2015-06-14 00:00:00.000,10,15,Housekeeping,Drinking Glass,2,24,48
1111,2015-06-16 00:00:00.000,9,15,Housekeeping,Drinking Glass,3,24,72
1115,2015-06-16 00:00:00.000,1,18,Housekeeping,Coffee Cup,2,24,48
1122,2015-06-17 00:00:00.000,6,18,Housekeeping,Coffee Cup,1,24,24
1201,2015-06-28 00:00:00.000,8,15,Housekeeping,Drinking Glass,2,24,48
1389,2015-07-25 00:00:00.000,7,15,Housekeeping,Drinking Glass,2,24,48
1393,2015-07-25 00:00:00.000,4,18,Housekeeping,Coffee Cup,1,24,24
1429,2015-07-31 00:00:00.000,4,15,Housekeeping,Drinking Glass,1,24,24
1451,2015-08-05 00:00:00.000,1,18,Housekeeping,Coffee Cup,1,24,24
1459,2015-08-06 00:00:00.000,6,15,Housekeeping,Drinking Glass,1,24,24
1488,2015-08-10 00:00:00.000,10,18,Housekeeping,Coffee Cup,3,24,72
1570,2015-08-19 00:00:00.000,7,18,Housekeeping,Coffee Cup,1,24,24
1638,2015-08-27 00:00:00.000,9,18,Housekeeping,Coffee Cup,3,24,72
1867,2015-10-02 00:00:00.000,7,15,Housekeeping,Drinking Glass,2,24,48
2044,2015-10-27 00:00:00.000,1,15,Housekeeping,Drinking Glass,2,24,48
2071,2015-10-31 00:00:00.000,10,18,Housekeeping,Coffee Cup,3,24,72
