HotelID,MonthStart,RevenueType,CurrentBookingsGBP,ForecastedGBP,AnticipatedRevenueGBP
LH-3105,2015-08-01 00:00:00.000,Conference & Exhibitions,2306.43,11532.17,13838.61
LH-3105,2015-09-01 00:00:00.000,Conference & Exhibitions,2231.71,11158.53,13390.24
LH-3105,2015-10-01 00:00:00.000,Conference & Exhibitions,1421.67,8530,9951.67
LH-3105,2015-11-01 00:00:00.000,Conference & Exhibitions,1275.42,7652.53,8927.95
LH-3105,2015-12-01 00:00:00.000,Conference & Exhibitions,1577.04,9462.21,11039.25
LH-3105,2013-01-01 00:00:00.000,Conference & Exhibitions,6866.48,2403.27,9269.75
LH-3105,2013-02-01 00:00:00.000,Conference & Exhibitions,7633.17,2671.61,10304.78
LH-3105,2013-03-01 00:00:00.000,Conference & Exhibitions,7194.42,2518.05,9712.47
LH-3105,2013-04-01 00:00:00.000,Conference & Exhibitions,3660.23,9150.57,12810.79
LH-3105,2013-05-01 00:00:00.000,Conference & Exhibitions,2981.25,7453.13,10434.39
LH-3105,2013-06-01 00:00:00.000,Conference & Exhibitions,3484.51,8711.28,12195.8
LH-3105,2013-07-01 00:00:00.000,Conference & Exhibitions,2305.92,11529.61,13835.53
LH-3105,2013-08-01 00:00:00.000,Conference & Exhibitions,1630.45,8152.23,9782.68
LH-3105,2013-09-01 00:00:00.000,Conference & Exhibitions,2416.73,12083.66,14500.39
LH-3105,2013-10-01 00:00:00.000,Conference & Exhibitions,1495.94,8975.64,10471.58
LH-3105,2013-11-01 00:00:00.000,Conference & Exhibitions,1286.62,7719.7,9006.32
LH-3105,2013-12-01 00:00:00.000,Conference & Exhibitions,1834,11003.99,12837.99
LH-3105,2014-01-01 00:00:00.000,Conference & Exhibitions,7907.14,2767.5,10674.64
LH-3105,2014-02-01 00:00:00.000,Conference & Exhibitions,6867.64,2403.67,9271.31
LH-3105,2014-03-01 00:00:00.000,Conference & Exhibitions,5353.91,1873.87,7227.78
LH-3105,2014-04-01 00:00:00.000,Conference & Exhibitions,3137.08,7842.7,10979.78
LH-3105,2014-05-01 00:00:00.000,Conference & Exhibitions,2581.41,6453.52,9034.93
LH-3105,2014-06-01 00:00:00.000,Conference & Exhibitions,3632.04,9080.1,12712.14
LH-3105,2014-07-01 00:00:00.000,Conference & Exhibitions,2050.57,10252.83,12303.39
LH-3105,2014-08-01 00:00:00.000,Conference & Exhibitions,2466.78,12333.89,14800.67
LH-3105,2014-09-01 00:00:00.000,Conference & Exhibitions,2074,10370,12444
LH-3105,2014-10-01 00:00:00.000,Conference & Exhibitions,1334.58,8007.48,9342.06
LH-3105,2014-11-01 00:00:00.000,Conference & Exhibitions,1495.01,8970.04,10465.05
LH-3105,2014-12-01 00:00:00.000,Conference & Exhibitions,1475.09,8850.55,10325.64
LH-3105,2012-01-01 00:00:00.000,Conference & Exhibitions,5271.32,1844.96,7116.28
LH-3105,2012-02-01 00:00:00.000,Conference & Exhibitions,6046.59,2116.31,8162.89
LH-3105,2012-03-01 00:00:00.000,Conference & Exhibitions,6597.66,2309.18,8906.84
LH-3105,2012-04-01 00:00:00.000,Conference & Exhibitions,2454.07,6135.18,8589.25
LH-3105,2012-05-01 00:00:00.000,Conference & Exhibitions,3353.04,8382.59,11735.63
LH-3105,2012-06-01 00:00:00.000,Conference & Exhibitions,2934.7,7336.74,10271.44
LH-3105,2012-07-01 00:00:00.000,Conference & Exhibitions,2422.5,12112.48,14534.97
LH-3105,2012-08-01 00:00:00.000,Conference & Exhibitions,2108.98,10544.88,12653.86
LH-3105,2012-09-01 00:00:00.000,Conference & Exhibitions,2330.82,11654.08,13984.89
LH-3105,2012-10-01 00:00:00.000,Conference & Exhibitions,1391.16,8346.94,9738.09
LH-3105,2012-11-01 00:00:00.000,Conference & Exhibitions,1369.31,8215.89,9585.2
LH-3105,2012-12-01 00:00:00.000,Conference & Exhibitions,1373.7,8242.21,9615.91
LH-3105,2009-01-01 00:00:00.000,Conference & Exhibitions,6916.27,2420.7,9336.97
LH-3105,2009-02-01 00:00:00.000,Conference & Exhibitions,6326.61,2214.31,8540.92
LH-3105,2009-03-01 00:00:00.000,Conference & Exhibitions,6355.47,2224.41,8579.88
LH-3105,2009-04-01 00:00:00.000,Conference & Exhibitions,3306.32,8265.8,11572.12
LH-3105,2009-05-01 00:00:00.000,Conference & Exhibitions,3894.84,9737.09,13631.93
LH-3105,2009-06-01 00:00:00.000,Conference & Exhibitions,3094.97,7737.43,10832.41
LH-3105,2009-07-01 00:00:00.000,Conference & Exhibitions,2153.89,10769.47,12923.37
LH-3105,2009-08-01 00:00:00.000,Conference & Exhibitions,2408.78,12043.88,14452.65
LH-3105,2009-09-01 00:00:00.000,Conference & Exhibitions,2049.21,10246.04,12295.25
LH-3105,2009-10-01 00:00:00.000,Conference & Exhibitions,1448.31,8689.87,10138.18
LH-3105,2009-11-01 00:00:00.000,Conference & Exhibitions,1693.6,10161.62,11855.23
LH-3105,2009-12-01 00:00:00.000,Conference & Exhibitions,973.88,5843.26,6817.13
LH-3105,2016-01-01 00:00:00.000,Conference & Exhibitions,6916.41,2420.74,9337.15
LH-3105,2016-02-01 00:00:00.000,Conference & Exhibitions,6576.84,2301.89,8878.73
LH-3105,2016-03-01 00:00:00.000,Conference & Exhibitions,7037.61,2463.16,9500.77
LH-3105,2016-04-01 00:00:00.000,Conference & Exhibitions,2696.43,6741.06,9437.49
LH-3105,2016-05-01 00:00:00.000,Conference & Exhibitions,3409.54,8523.85,11933.39
LH-3105,2016-06-01 00:00:00.000,Conference & Exhibitions,3241.1,8102.76,11343.86
LH-3105,2016-07-01 00:00:00.000,Conference & Exhibitions,2661.12,13305.59,15966.71
LH-3105,2016-08-01 00:00:00.000,Conference & Exhibitions,2317.05,11585.25,13902.3
LH-3105,2016-09-01 00:00:00.000,Conference & Exhibitions,2336.09,11680.46,14016.55
LH-3105,2016-10-01 00:00:00.000,Conference & Exhibitions,1335.64,8013.82,9349.46
LH-3105,2016-11-01 00:00:00.000,Conference & Exhibitions,1322.02,7932.11,9254.13
LH-3105,2016-12-01 00:00:00.000,Conference & Exhibitions,1331.56,7989.35,9320.91
LH-3105,2010-01-01 00:00:00.000,Conference & Exhibitions,6762.58,2366.9,9129.48
LH-3105,2010-02-01 00:00:00.000,Conference & Exhibitions,7105.84,2487.05,9592.89
LH-3105,2010-03-01 00:00:00.000,Conference & Exhibitions,6005.24,2101.83,8107.07
LH-3105,2010-04-01 00:00:00.000,Conference & Exhibitions,3257.92,8144.81,11402.73
LH-3105,2010-05-01 00:00:00.000,Conference & Exhibitions,2626.09,6565.23,9191.33
LH-3105,2010-06-01 00:00:00.000,Conference & Exhibitions,3120.5,7801.26,10921.76
LH-3105,2010-07-01 00:00:00.000,Conference & Exhibitions,2500.46,12502.28,15002.74
LH-3105,2010-08-01 00:00:00.000,Conference & Exhibitions,2333.29,11666.47,13999.76
LH-3105,2010-09-01 00:00:00.000,Conference & Exhibitions,2464.81,12324.07,14788.88
LH-3105,2010-10-01 00:00:00.000,Conference & Exhibitions,1534.61,9207.64,10742.25
LH-3105,2010-11-01 00:00:00.000,Conference & Exhibitions,1183.74,7102.42,8286.16
LH-3105,2010-12-01 00:00:00.000,Conference & Exhibitions,1172.4,7034.42,8206.82
LH-3105,2011-01-01 00:00:00.000,Conference & Exhibitions,5669.22,1984.23,7653.44
LH-3105,2011-02-01 00:00:00.000,Conference & Exhibitions,6989.25,2446.24,9435.49
LH-3105,2011-03-01 00:00:00.000,Conference & Exhibitions,7401.71,2590.6,9992.3
LH-3105,2011-04-01 00:00:00.000,Conference & Exhibitions,2880.67,7201.67,10082.34
LH-3105,2011-05-01 00:00:00.000,Conference & Exhibitions,2707.44,6768.59,9476.03
LH-3105,2011-06-01 00:00:00.000,Conference & Exhibitions,2550.2,6375.51,8925.71
LH-3105,2011-07-01 00:00:00.000,Conference & Exhibitions,2117.89,10589.45,12707.33
LH-3105,2011-08-01 00:00:00.000,Conference & Exhibitions,1998.16,9990.79,11988.94
LH-3105,2011-09-01 00:00:00.000,Conference & Exhibitions,2158.51,10792.55,12951.06
LH-3105,2011-10-01 00:00:00.000,Conference & Exhibitions,1324.09,7944.51,9268.6
LH-3105,2011-11-01 00:00:00.000,Conference & Exhibitions,1442.06,8652.33,10094.39
LH-3105,2011-12-01 00:00:00.000,Conference & Exhibitions,1680.86,10085.16,11766.02
LH-2738,2015-01-01 00:00:00.000,Conference & Exhibitions,5152.36,1803.33,6955.69
LH-2738,2015-02-01 00:00:00.000,Conference & Exhibitions,6338.16,2218.36,8556.52
LH-2738,2015-03-01 00:00:00.000,Conference & Exhibitions,5905.37,2066.88,7972.25
LH-2738,2015-04-01 00:00:00.000,Conference & Exhibitions,2622.06,6555.15,9177.22
LH-2738,2015-05-01 00:00:00.000,Conference & Exhibitions,2824.4,7061.01,9885.42
LH-2738,2015-06-01 00:00:00.000,Conference & Exhibitions,3226.11,8065.28,11291.39
LH-2738,2015-07-01 00:00:00.000,Conference & Exhibitions,1756.3,8781.48,10537.78
LH-2738,2015-08-01 00:00:00.000,Conference & Exhibitions,2247.93,11239.65,13487.58
LH-2738,2015-09-01 00:00:00.000,Conference & Exhibitions,2289.53,11447.65,13737.18
LH-2738,2015-10-01 00:00:00.000,Conference & Exhibitions,1452.71,8716.26,10168.97
LH-2738,2015-11-01 00:00:00.000,Conference & Exhibitions,1233.04,7398.25,8631.29
LH-2738,2015-12-01 00:00:00.000,Conference & Exhibitions,1373.35,8240.08,9613.43
LH-2738,2013-01-01 00:00:00.000,Conference & Exhibitions,6874.55,2406.09,9280.64
LH-2738,2013-02-01 00:00:00.000,Conference & Exhibitions,6445.36,2255.88,8701.24
LH-2738,2013-03-01 00:00:00.000,Conference & Exhibitions,6150.44,2152.66,8303.1
LH-2738,2013-04-01 00:00:00.000,Conference & Exhibitions,3107.88,7769.69,10877.56
LH-2738,2013-05-01 00:00:00.000,Conference & Exhibitions,2608.81,6522.04,9130.85
LH-2738,2013-06-01 00:00:00.000,Conference & Exhibitions,3134.11,7835.28,10969.39
LH-2738,2013-07-01 00:00:00.000,Conference & Exhibitions,2374.44,11872.2,14246.64
LH-2738,2013-08-01 00:00:00.000,Conference & Exhibitions,2498.53,12492.66,14991.19
LH-2738,2013-09-01 00:00:00.000,Conference & Exhibitions,2182.68,10913.39,13096.07
LH-2738,2013-10-01 00:00:00.000,Conference & Exhibitions,1196.62,7179.75,8376.37
LH-2738,2013-11-01 00:00:00.000,Conference & Exhibitions,1268.99,7613.95,8882.94
LH-2738,2013-12-01 00:00:00.000,Conference & Exhibitions,1627.35,9764.09,11391.44
LH-2738,2014-01-01 00:00:00.000,Conference & Exhibitions,6808,2382.8,9190.81
LH-2738,2014-02-01 00:00:00.000,Conference & Exhibitions,6700.58,2345.2,9045.79
LH-2738,2014-03-01 00:00:00.000,Conference & Exhibitions,5824.35,2038.52,7862.87
LH-2738,2014-04-01 00:00:00.000,Conference & Exhibitions,2783.38,6958.44,9741.82
LH-2738,2014-05-01 00:00:00.000,Conference & Exhibitions,3168.33,7920.82,11089.15
LH-2738,2014-06-01 00:00:00.000,Conference & Exhibitions,2442.45,6106.12,8548.56
LH-2738,2014-07-01 00:00:00.000,Conference & Exhibitions,2313.67,11568.37,13882.04
LH-2738,2014-08-01 00:00:00.000,Conference & Exhibitions,2177.74,10888.69,13066.43
LH-2738,2014-09-01 00:00:00.000,Conference & Exhibitions,2372.26,11861.31,14233.57
LH-2738,2014-10-01 00:00:00.000,Conference & Exhibitions,1476.68,8860.09,10336.77
LH-2738,2014-11-01 00:00:00.000,Conference & Exhibitions,1222.09,7332.51,8554.6
LH-2738,2014-12-01 00:00:00.000,Conference & Exhibitions,1712.19,10273.15,11985.34
LH-2738,2012-01-01 00:00:00.000,Conference & Exhibitions,7061.27,2471.45,9532.72
LH-2738,2012-02-01 00:00:00.000,Conference & Exhibitions,5948.03,2081.81,8029.83
LH-2738,2012-03-01 00:00:00.000,Conference & Exhibitions,7009.96,2453.49,9463.45
LH-2738,2012-04-01 00:00:00.000,Conference & Exhibitions,3489.41,8723.53,12212.94
LH-2738,2012-05-01 00:00:00.000,Conference & Exhibitions,2946.63,7366.57,10313.2
LH-2738,2012-06-01 00:00:00.000,Conference & Exhibitions,3047.74,7619.35,10667.09
LH-2738,2012-07-01 00:00:00.000,Conference & Exhibitions,2560.47,12802.34,15362.81
LH-2738,2012-08-01 00:00:00.000,Conference & Exhibitions,2535.68,12678.38,15214.06
LH-2738,2012-09-01 00:00:00.000,Conference & Exhibitions,2264.72,11323.58,13588.29
LH-2738,2012-10-01 00:00:00.000,Conference & Exhibitions,1271.37,7628.19,8899.56
LH-2738,2012-11-01 00:00:00.000,Conference & Exhibitions,1321.54,7929.25,9250.79
LH-2738,2012-12-01 00:00:00.000,Conference & Exhibitions,1448.96,8693.78,10142.74
LH-2738,2009-01-01 00:00:00.000,Conference & Exhibitions,6310.07,2208.52,8518.59
LH-2738,2009-02-01 00:00:00.000,Conference & Exhibitions,6004.86,2101.7,8106.56
LH-2738,2009-03-01 00:00:00.000,Conference & Exhibitions,5848.26,2046.89,7895.15
LH-2738,2009-04-01 00:00:00.000,Conference & Exhibitions,3036.86,7592.14,10629
LH-2738,2009-05-01 00:00:00.000,Conference & Exhibitions,2546.84,6367.09,8913.93
LH-2738,2009-06-01 00:00:00.000,Conference & Exhibitions,3049.32,7623.3,10672.62
LH-2738,2009-07-01 00:00:00.000,Conference & Exhibitions,2377.96,11889.78,14267.74
LH-2738,2009-08-01 00:00:00.000,Conference & Exhibitions,2141.26,10706.28,12847.54
LH-2738,2009-09-01 00:00:00.000,Conference & Exhibitions,2711.93,13559.64,16271.57
LH-2738,2009-10-01 00:00:00.000,Conference & Exhibitions,1355.04,8130.23,9485.27
LH-2738,2009-11-01 00:00:00.000,Conference & Exhibitions,935.74,5614.44,6550.18
LH-2738,2009-12-01 00:00:00.000,Conference & Exhibitions,1416.16,8496.96,9913.12
LH-2738,2016-01-01 00:00:00.000,Conference & Exhibitions,5414.01,1894.9,7308.91
LH-2738,2016-02-01 00:00:00.000,Conference & Exhibitions,6499.81,2274.94,8774.75
LH-2738,2016-03-01 00:00:00.000,Conference & Exhibitions,5916.58,2070.8,7987.38
LH-2738,2016-04-01 00:00:00.000,Conference & Exhibitions,3196.97,7992.41,11189.38
LH-2738,2016-05-01 00:00:00.000,Conference & Exhibitions,2721.28,6803.19,9524.46
LH-2738,2016-06-01 00:00:00.000,Conference & Exhibitions,3461.83,8654.57,12116.39
LH-2738,2016-07-01 00:00:00.000,Conference & Exhibitions,2126.38,10631.89,12758.27
LH-2738,2016-08-01 00:00:00.000,Conference & Exhibitions,2381.4,11906.98,14288.37
LH-2738,2016-09-01 00:00:00.000,Conference & Exhibitions,2222.41,11112.04,13334.45
LH-2738,2016-10-01 00:00:00.000,Conference & Exhibitions,1393.27,8359.63,9752.9
LH-2738,2016-11-01 00:00:00.000,Conference & Exhibitions,1499.72,8998.35,10498.07
LH-2738,2016-12-01 00:00:00.000,Conference & Exhibitions,1307.16,7842.94,9150.09
LH-2738,2010-01-01 00:00:00.000,Conference & Exhibitions,7835.76,2742.52,10578.27
LH-2738,2010-02-01 00:00:00.000,Conference & Exhibitions,5946.72,2081.35,8028.08
LH-2738,2010-03-01 00:00:00.000,Conference & Exhibitions,6239.35,2183.77,8423.12
LH-2738,2010-04-01 00:00:00.000,Conference & Exhibitions,3037.32,7593.29,10630.61
LH-2738,2010-05-01 00:00:00.000,Conference & Exhibitions,3138.35,7845.86,10984.21
LH-2738,2010-06-01 00:00:00.000,Conference & Exhibitions,2790.29,6975.72,9766
LH-2738,2010-07-01 00:00:00.000,Conference & Exhibitions,2233.65,11168.25,13401.9
LH-2738,2010-08-01 00:00:00.000,Conference & Exhibitions,2347.46,11737.29,14084.75
LH-2738,2010-09-01 00:00:00.000,Conference & Exhibitions,2510.92,12554.59,15065.51
LH-2738,2010-10-01 00:00:00.000,Conference & Exhibitions,1377.85,8267.09,9644.93
LH-2738,2010-11-01 00:00:00.000,Conference & Exhibitions,1302.13,7812.78,9114.91
LH-2738,2010-12-01 00:00:00.000,Conference & Exhibitions,1290.23,7741.37,9031.6
LH-2738,2011-01-01 00:00:00.000,Conference & Exhibitions,5031.73,1761.1,6792.83
LH-2738,2011-02-01 00:00:00.000,Conference & Exhibitions,4857.14,1700,6557.14
LH-2738,2011-03-01 00:00:00.000,Conference & Exhibitions,6717.41,2351.09,9068.5
LH-2738,2011-04-01 00:00:00.000,Conference & Exhibitions,2908.13,7270.32,10178.44
LH-2738,2011-05-01 00:00:00.000,Conference & Exhibitions,3271.28,8178.19,11449.47
LH-2738,2011-06-01 00:00:00.000,Conference & Exhibitions,2991.68,7479.2,10470.89
LH-2738,2011-07-01 00:00:00.000,Conference & Exhibitions,2268.57,11342.84,13611.41
LH-2738,2011-08-01 00:00:00.000,Conference & Exhibitions,2126.34,10631.71,12758.05
LH-2738,2011-09-01 00:00:00.000,Conference & Exhibitions,2297.17,11485.85,13783.02
LH-2738,2011-10-01 00:00:00.000,Conference & Exhibitions,1281.44,7688.65,8970.1
LH-2738,2011-11-01 00:00:00.000,Conference & Exhibitions,1304.83,7828.99,9133.82
LH-2738,2011-12-01 00:00:00.000,Conference & Exhibitions,1149.64,6897.82,8047.46
LH-2738,2015-01-01 00:00:00.000,Rooftop Reservations,1231.09,430.88,1661.97
LH-2738,2015-02-01 00:00:00.000,Rooftop Reservations,1514.42,530.05,2044.47
LH-2738,2015-03-01 00:00:00.000,Rooftop Reservations,1411.01,493.85,1904.87
LH-2738,2015-04-01 00:00:00.000,Rooftop Reservations,626.51,1566.27,2192.78
LH-2738,2015-05-01 00:00:00.000,Rooftop Reservations,674.86,1687.14,2361.99
LH-2738,2015-06-01 00:00:00.000,Rooftop Reservations,770.84,1927.1,2697.93
LH-2738,2015-07-01 00:00:00.000,Rooftop Reservations,419.64,2098.22,2517.87
LH-2738,2015-08-01 00:00:00.000,Rooftop Reservations,537.11,2685.57,3222.69
LH-2738,2015-09-01 00:00:00.000,Rooftop Reservations,547.05,2735.27,3282.33
LH-2738,2015-10-01 00:00:00.000,Rooftop Reservations,347.11,2082.64,2429.75
LH-2738,2015-11-01 00:00:00.000,Rooftop Reservations,294.62,1767.72,2062.34
LH-2738,2015-12-01 00:00:00.000,Rooftop Reservations,328.14,1968.86,2297.01
LH-2738,2013-01-01 00:00:00.000,Rooftop Reservations,1642.59,574.91,2217.49
LH-2738,2013-02-01 00:00:00.000,Rooftop Reservations,1540.04,539.01,2079.05
LH-2738,2013-03-01 00:00:00.000,Rooftop Reservations,1469.57,514.35,1983.92
LH-2738,2013-04-01 00:00:00.000,Rooftop Reservations,742.59,1856.47,2599.06
LH-2738,2013-05-01 00:00:00.000,Rooftop Reservations,623.34,1558.36,2181.7
LH-2738,2013-06-01 00:00:00.000,Rooftop Reservations,748.86,1872.14,2621
LH-2738,2013-07-01 00:00:00.000,Rooftop Reservations,567.34,2836.71,3404.05
LH-2738,2013-08-01 00:00:00.000,Rooftop Reservations,596.99,2984.96,3581.96
LH-2738,2013-09-01 00:00:00.000,Rooftop Reservations,521.52,2607.62,3129.14
LH-2738,2013-10-01 00:00:00.000,Rooftop Reservations,285.92,1715.51,2001.43
LH-2738,2013-11-01 00:00:00.000,Rooftop Reservations,303.21,1819.26,2122.47
LH-2738,2013-12-01 00:00:00.000,Rooftop Reservations,388.83,2333.01,2721.84
LH-2738,2014-01-01 00:00:00.000,Rooftop Reservations,1626.69,569.34,2196.03
LH-2738,2014-02-01 00:00:00.000,Rooftop Reservations,1601.02,560.36,2161.38
LH-2738,2014-03-01 00:00:00.000,Rooftop Reservations,1391.65,487.08,1878.73
LH-2738,2014-04-01 00:00:00.000,Rooftop Reservations,665.05,1662.63,2327.68
LH-2738,2014-05-01 00:00:00.000,Rooftop Reservations,757.03,1892.58,2649.61
LH-2738,2014-06-01 00:00:00.000,Rooftop Reservations,583.59,1458.98,2042.57
LH-2738,2014-07-01 00:00:00.000,Rooftop Reservations,552.82,2764.11,3316.94
LH-2738,2014-08-01 00:00:00.000,Rooftop Reservations,520.34,2601.72,3122.06
LH-2738,2014-09-01 00:00:00.000,Rooftop Reservations,566.82,2834.11,3400.93
LH-2738,2014-10-01 00:00:00.000,Rooftop Reservations,352.83,2117.01,2469.84
LH-2738,2014-11-01 00:00:00.000,Rooftop Reservations,292,1752.01,2044.01
LH-2738,2014-12-01 00:00:00.000,Rooftop Reservations,409.11,2454.64,2863.75
LH-2738,2012-01-01 00:00:00.000,Rooftop Reservations,1687.2,590.52,2277.72
LH-2738,2012-02-01 00:00:00.000,Rooftop Reservations,1421.21,497.42,1918.63
LH-2738,2012-03-01 00:00:00.000,Rooftop Reservations,1674.94,586.23,2261.17
LH-2738,2012-04-01 00:00:00.000,Rooftop Reservations,833.75,2084.38,2918.13
LH-2738,2012-05-01 00:00:00.000,Rooftop Reservations,704.06,1760.15,2464.21
LH-2738,2012-06-01 00:00:00.000,Rooftop Reservations,728.22,1820.55,2548.77
LH-2738,2012-07-01 00:00:00.000,Rooftop Reservations,611.79,3058.96,3670.75
LH-2738,2012-08-01 00:00:00.000,Rooftop Reservations,605.87,3029.34,3635.21
LH-2738,2012-09-01 00:00:00.000,Rooftop Reservations,541.13,2705.63,3246.75
LH-2738,2012-10-01 00:00:00.000,Rooftop Reservations,303.78,1822.66,2126.44
LH-2738,2012-11-01 00:00:00.000,Rooftop Reservations,315.77,1894.59,2210.36
LH-2738,2012-12-01 00:00:00.000,Rooftop Reservations,346.21,2077.27,2423.48
LH-2738,2009-01-01 00:00:00.000,Rooftop Reservations,1507.71,527.7,2035.41
LH-2738,2009-02-01 00:00:00.000,Rooftop Reservations,1434.79,502.17,1936.96
LH-2738,2009-03-01 00:00:00.000,Rooftop Reservations,1397.37,489.08,1886.45
LH-2738,2009-04-01 00:00:00.000,Rooftop Reservations,725.62,1814.05,2539.66
LH-2738,2009-05-01 00:00:00.000,Rooftop Reservations,608.53,1521.34,2129.87
LH-2738,2009-06-01 00:00:00.000,Rooftop Reservations,728.6,1821.49,2550.09
LH-2738,2009-07-01 00:00:00.000,Rooftop Reservations,568.18,2840.91,3409.1
LH-2738,2009-08-01 00:00:00.000,Rooftop Reservations,511.63,2558.13,3069.76
LH-2738,2009-09-01 00:00:00.000,Rooftop Reservations,647.98,3239.91,3887.89
LH-2738,2009-10-01 00:00:00.000,Rooftop Reservations,323.77,1942.62,2266.39
LH-2738,2009-11-01 00:00:00.000,Rooftop Reservations,223.58,1341.5,1565.08
LH-2738,2009-12-01 00:00:00.000,Rooftop Reservations,338.37,2030.24,2368.62
LH-2738,2016-01-01 00:00:00.000,Rooftop Reservations,1293.61,452.76,1746.37
LH-2738,2016-02-01 00:00:00.000,Rooftop Reservations,1553.05,543.57,2096.62
LH-2738,2016-03-01 00:00:00.000,Rooftop Reservations,1413.69,494.79,1908.48
LH-2738,2016-04-01 00:00:00.000,Rooftop Reservations,763.87,1909.69,2673.56
LH-2738,2016-05-01 00:00:00.000,Rooftop Reservations,650.21,1625.54,2275.75
LH-2738,2016-06-01 00:00:00.000,Rooftop Reservations,827.16,2067.9,2895.06
LH-2738,2016-07-01 00:00:00.000,Rooftop Reservations,508.07,2540.36,3048.43
LH-2738,2016-08-01 00:00:00.000,Rooftop Reservations,569,2845.02,3414.03
LH-2738,2016-09-01 00:00:00.000,Rooftop Reservations,531.02,2655.08,3186.1
LH-2738,2016-10-01 00:00:00.000,Rooftop Reservations,332.9,1997.43,2330.33
LH-2738,2016-11-01 00:00:00.000,Rooftop Reservations,358.34,2150.04,2508.38
LH-2738,2016-12-01 00:00:00.000,Rooftop Reservations,312.33,1873.97,2186.3
LH-2738,2010-01-01 00:00:00.000,Rooftop Reservations,1872.26,655.29,2527.54
LH-2738,2010-02-01 00:00:00.000,Rooftop Reservations,1420.89,497.31,1918.21
LH-2738,2010-03-01 00:00:00.000,Rooftop Reservations,1490.81,521.78,2012.6
LH-2738,2010-04-01 00:00:00.000,Rooftop Reservations,725.73,1814.32,2540.05
LH-2738,2010-05-01 00:00:00.000,Rooftop Reservations,749.87,1874.67,2624.54
LH-2738,2010-06-01 00:00:00.000,Rooftop Reservations,666.7,1666.76,2333.46
LH-2738,2010-07-01 00:00:00.000,Rooftop Reservations,533.7,2668.51,3202.21
LH-2738,2010-08-01 00:00:00.000,Rooftop Reservations,560.9,2804.48,3365.37
LH-2738,2010-09-01 00:00:00.000,Rooftop Reservations,599.95,2999.76,3599.71
LH-2738,2010-10-01 00:00:00.000,Rooftop Reservations,329.22,1975.32,2304.53
LH-2738,2010-11-01 00:00:00.000,Rooftop Reservations,311.13,1866.76,2177.89
LH-2738,2010-12-01 00:00:00.000,Rooftop Reservations,308.28,1849.7,2157.99
LH-2738,2011-01-01 00:00:00.000,Rooftop Reservations,1202.27,420.79,1623.06
LH-2738,2011-02-01 00:00:00.000,Rooftop Reservations,1160.55,406.19,1566.74
LH-2738,2011-03-01 00:00:00.000,Rooftop Reservations,1605.04,561.76,2166.8
LH-2738,2011-04-01 00:00:00.000,Rooftop Reservations,694.86,1737.15,2432.01
LH-2738,2011-05-01 00:00:00.000,Rooftop Reservations,781.63,1954.07,2735.7
LH-2738,2011-06-01 00:00:00.000,Rooftop Reservations,714.82,1787.06,2501.89
LH-2738,2011-07-01 00:00:00.000,Rooftop Reservations,542.05,2710.23,3252.27
LH-2738,2011-08-01 00:00:00.000,Rooftop Reservations,508.06,2540.31,3048.37
LH-2738,2011-09-01 00:00:00.000,Rooftop Reservations,548.88,2744.4,3293.28
LH-2738,2011-10-01 00:00:00.000,Rooftop Reservations,306.18,1837.11,2143.29
LH-2738,2011-11-01 00:00:00.000,Rooftop Reservations,311.77,1870.64,2182.41
LH-2738,2011-12-01 00:00:00.000,Rooftop Reservations,274.69,1648.15,1922.84
LH-3105,2015-01-01 00:00:00.000,Rooftop Reservations,1539.88,538.96,2078.84
LH-3105,2015-02-01 00:00:00.000,Rooftop Reservations,1415.22,495.33,1910.55
LH-3105,2015-03-01 00:00:00.000,Rooftop Reservations,1511.37,528.98,2040.35
LH-3105,2015-04-01 00:00:00.000,Rooftop Reservations,751.63,1879.09,2630.72
LH-3105,2015-05-01 00:00:00.000,Rooftop Reservations,587.72,1469.3,2057.01
LH-3105,2015-06-01 00:00:00.000,Rooftop Reservations,731.06,1827.65,2558.72
LH-3105,2015-07-01 00:00:00.000,Rooftop Reservations,563.3,2816.5,3379.79
LH-3105,2015-08-01 00:00:00.000,Rooftop Reservations,551.09,2755.47,3306.56
LH-3105,2015-09-01 00:00:00.000,Rooftop Reservations,533.24,2666.19,3199.43
LH-3105,2015-10-01 00:00:00.000,Rooftop Reservations,339.69,2038.14,2377.83
LH-3105,2015-11-01 00:00:00.000,Rooftop Reservations,304.75,1828.47,2133.22
LH-3105,2015-12-01 00:00:00.000,Rooftop Reservations,376.81,2260.88,2637.69
LH-3105,2013-01-01 00:00:00.000,Rooftop Reservations,1640.66,574.23,2214.89
LH-3105,2013-02-01 00:00:00.000,Rooftop Reservations,1823.85,638.35,2462.2
LH-3105,2013-03-01 00:00:00.000,Rooftop Reservations,1719.02,601.66,2320.67
LH-3105,2013-04-01 00:00:00.000,Rooftop Reservations,874.56,2186.41,3060.98
LH-3105,2013-05-01 00:00:00.000,Rooftop Reservations,712.33,1780.83,2493.16
LH-3105,2013-06-01 00:00:00.000,Rooftop Reservations,832.58,2081.45,2914.03
LH-3105,2013-07-01 00:00:00.000,Rooftop Reservations,550.97,2754.85,3305.82
LH-3105,2013-08-01 00:00:00.000,Rooftop Reservations,389.57,1947.87,2337.45
LH-3105,2013-09-01 00:00:00.000,Rooftop Reservations,577.45,2887.24,3464.68
