HotelID,MonthStart,ExpenseCategory,AnnualAmountGBP,MonthlyAmountGBP
LH-7831,2015-08-01 00:00:00.000,Utilities,73754,6608.13
LH-7831,2015-09-01 00:00:00.000,Utilities,73754,6281.19
LH-7831,2015-10-01 00:00:00.000,Utilities,73754,7152.56
LH-7831,2015-11-01 00:00:00.000,Utilities,73754,5537.83
LH-7831,2015-12-01 00:00:00.000,Utilities,73754,3509.48
LH-7831,2016-01-01 00:00:00.000,Utilities,69603,4171.87
LH-7831,2016-02-01 00:00:00.000,Utilities,69603,5740.66
LH-7831,2016-03-01 00:00:00.000,Utilities,69603,4918.54
LH-7831,2016-04-01 00:00:00.000,Utilities,69603,4863.34
LH-7831,2016-05-01 00:00:00.000,Utilities,69603,4865.94
LH-7831,2016-06-01 00:00:00.000,Utilities,69603,7477.46
LH-7831,2016-07-01 00:00:00.000,Utilities,69603,7763.64
LH-7831,2016-08-01 00:00:00.000,Utilities,69603,6823.38
LH-7831,2016-09-01 00:00:00.000,Utilities,69603,7274.08
LH-7831,2016-10-01 00:00:00.000,Utilities,69603,6662.06
LH-7831,2016-11-01 00:00:00.000,Utilities,69603,4995.58
LH-7831,2016-12-01 00:00:00.000,Utilities,69603,4046.44
LH-7831,2009-01-01 00:00:00.000,BuildingMaintenance,117708,5814.82
LH-7831,2009-02-01 00:00:00.000,BuildingMaintenance,117708,9328.07
LH-7831,2009-03-01 00:00:00.000,BuildingMaintenance,117708,8858.63
LH-7831,2009-04-01 00:00:00.000,BuildingMaintenance,117708,9684.59
LH-7831,2009-05-01 00:00:00.000,BuildingMaintenance,117708,9912.67
LH-7831,2009-06-01 00:00:00.000,BuildingMaintenance,117708,11783.63
LH-7831,2009-07-01 00:00:00.000,BuildingMaintenance,117708,13028.08
LH-7831,2009-08-01 00:00:00.000,BuildingMaintenance,117708,10050.15
LH-7831,2009-09-01 00:00:00.000,BuildingMaintenance,117708,14060.25
LH-7831,2009-10-01 00:00:00.000,BuildingMaintenance,117708,9926.11
LH-7831,2009-11-01 00:00:00.000,BuildingMaintenance,117708,8476.27
LH-7831,2009-12-01 00:00:00.000,BuildingMaintenance,117708,6784.72
LH-7831,2010-01-01 00:00:00.000,BuildingMaintenance,121397,4818.22
LH-7831,2010-02-01 00:00:00.000,BuildingMaintenance,121397,10458.55
LH-7831,2010-03-01 00:00:00.000,BuildingMaintenance,121397,11043.67
LH-7831,2010-04-01 00:00:00.000,BuildingMaintenance,121397,7841.55
LH-7831,2010-05-01 00:00:00.000,BuildingMaintenance,121397,12136.98
LH-7831,2010-06-01 00:00:00.000,BuildingMaintenance,121397,11693.22
LH-7831,2010-07-01 00:00:00.000,BuildingMaintenance,121397,13911.3
LH-7831,2010-08-01 00:00:00.000,BuildingMaintenance,121397,10590.28
LH-7831,2010-09-01 00:00:00.000,BuildingMaintenance,121397,11339.33
LH-7831,2010-10-01 00:00:00.000,BuildingMaintenance,121397,12342.21
LH-7831,2010-11-01 00:00:00.000,BuildingMaintenance,121397,9827.3
LH-7831,2010-12-01 00:00:00.000,BuildingMaintenance,121397,5394.38
LH-7831,2011-01-01 00:00:00.000,BuildingMaintenance,111389,5377.62
LH-7831,2011-02-01 00:00:00.000,BuildingMaintenance,111389,8811.1
LH-7831,2011-03-01 00:00:00.000,BuildingMaintenance,111389,7422.37
LH-7831,2011-04-01 00:00:00.000,BuildingMaintenance,111389,8785.63
LH-7831,2011-05-01 00:00:00.000,BuildingMaintenance,111389,9867.93
LH-7831,2011-06-01 00:00:00.000,BuildingMaintenance,111389,11643.91
LH-7831,2011-07-01 00:00:00.000,BuildingMaintenance,111389,14418.19
LH-7831,2011-08-01 00:00:00.000,BuildingMaintenance,111389,9549.06
LH-7831,2011-09-01 00:00:00.000,BuildingMaintenance,111389,11518.05
LH-7831,2011-10-01 00:00:00.000,BuildingMaintenance,111389,10021.67
LH-7831,2011-11-01 00:00:00.000,BuildingMaintenance,111389,9514.86
LH-7831,2011-12-01 00:00:00.000,BuildingMaintenance,111389,4458.6
LH-7831,2012-01-01 00:00:00.000,BuildingMaintenance,116891,4674.34
LH-7831,2012-02-01 00:00:00.000,BuildingMaintenance,116891,9734.18
LH-7831,2012-03-01 00:00:00.000,BuildingMaintenance,116891,7685.15
LH-7831,2012-04-01 00:00:00.000,BuildingMaintenance,116891,11791.48
LH-7831,2012-05-01 00:00:00.000,BuildingMaintenance,116891,8879.71
LH-7831,2012-06-01 00:00:00.000,BuildingMaintenance,116891,12831.82
LH-7831,2012-07-01 00:00:00.000,BuildingMaintenance,116891,13301.47
LH-7831,2012-08-01 00:00:00.000,BuildingMaintenance,116891,12604.05
LH-7831,2012-09-01 00:00:00.000,BuildingMaintenance,116891,11217.83
LH-7831,2012-10-01 00:00:00.000,BuildingMaintenance,116891,11567.6
LH-7831,2012-11-01 00:00:00.000,BuildingMaintenance,116891,8961.41
LH-7831,2012-12-01 00:00:00.000,BuildingMaintenance,116891,3641.96
LH-7831,2013-01-01 00:00:00.000,BuildingMaintenance,116678,6815.92
LH-7831,2013-02-01 00:00:00.000,BuildingMaintenance,116678,9705.72
LH-7831,2013-03-01 00:00:00.000,BuildingMaintenance,116678,9945.87
LH-7831,2013-04-01 00:00:00.000,BuildingMaintenance,116678,8366.19
LH-7831,2013-05-01 00:00:00.000,BuildingMaintenance,116678,8667.33
LH-7831,2013-06-01 00:00:00.000,BuildingMaintenance,116678,9672.88
LH-7831,2013-07-01 00:00:00.000,BuildingMaintenance,116678,11739.95
LH-7831,2013-08-01 00:00:00.000,BuildingMaintenance,116678,12058.71
LH-7831,2013-09-01 00:00:00.000,BuildingMaintenance,116678,12769.02
LH-7831,2013-10-01 00:00:00.000,BuildingMaintenance,116678,11758.65
LH-7831,2013-11-01 00:00:00.000,BuildingMaintenance,116678,9174.35
LH-7831,2013-12-01 00:00:00.000,BuildingMaintenance,116678,6003.41
LH-7831,2014-01-01 00:00:00.000,BuildingMaintenance,104503,4486.17
LH-7831,2014-02-01 00:00:00.000,BuildingMaintenance,104503,8025.32
LH-7831,2014-03-01 00:00:00.000,BuildingMaintenance,104503,8523.83
LH-7831,2014-04-01 00:00:00.000,BuildingMaintenance,104503,9553.91
LH-7831,2014-05-01 00:00:00.000,BuildingMaintenance,104503,7914.17
LH-7831,2014-06-01 00:00:00.000,BuildingMaintenance,104503,11092.14
LH-7831,2014-07-01 00:00:00.000,BuildingMaintenance,104503,10418.74
LH-7831,2014-08-01 00:00:00.000,BuildingMaintenance,104503,10789.5
LH-7831,2014-09-01 00:00:00.000,BuildingMaintenance,104503,10563.09
LH-7831,2014-10-01 00:00:00.000,BuildingMaintenance,104503,10828.73
LH-7831,2014-11-01 00:00:00.000,BuildingMaintenance,104503,7502.82
LH-7831,2014-12-01 00:00:00.000,BuildingMaintenance,104503,4804.57
LH-7831,2015-01-01 00:00:00.000,BuildingMaintenance,118006,6779.91
LH-7831,2015-02-01 00:00:00.000,BuildingMaintenance,118006,8942.09
LH-7831,2015-03-01 00:00:00.000,BuildingMaintenance,118006,9200.54
LH-7831,2015-04-01 00:00:00.000,BuildingMaintenance,118006,11112.05
LH-7831,2015-05-01 00:00:00.000,BuildingMaintenance,118006,10930.61
LH-7831,2015-06-01 00:00:00.000,BuildingMaintenance,118006,10158.64
LH-7831,2015-07-01 00:00:00.000,BuildingMaintenance,118006,14339.62
LH-7831,2015-08-01 00:00:00.000,BuildingMaintenance,118006,10572.97
LH-7831,2015-09-01 00:00:00.000,BuildingMaintenance,118006,10049.87
LH-7831,2015-10-01 00:00:00.000,BuildingMaintenance,118006,11444.06
LH-7831,2015-11-01 00:00:00.000,BuildingMaintenance,118006,8860.49
LH-7831,2015-12-01 00:00:00.000,BuildingMaintenance,118006,5615.14
LH-7831,2016-01-01 00:00:00.000,BuildingMaintenance,111365,6675.01
LH-7831,2016-02-01 00:00:00.000,BuildingMaintenance,111365,9185.07
LH-7831,2016-03-01 00:00:00.000,BuildingMaintenance,111365,7869.68
LH-7831,2016-04-01 00:00:00.000,BuildingMaintenance,111365,7781.35
LH-7831,2016-05-01 00:00:00.000,BuildingMaintenance,111365,7785.53
LH-7831,2016-06-01 00:00:00.000,BuildingMaintenance,111365,11963.96
LH-7831,2016-07-01 00:00:00.000,BuildingMaintenance,111365,12421.85
LH-7831,2016-08-01 00:00:00.000,BuildingMaintenance,111365,10917.42
LH-7831,2016-09-01 00:00:00.000,BuildingMaintenance,111365,11638.55
LH-7831,2016-10-01 00:00:00.000,BuildingMaintenance,111365,10659.32
LH-7831,2016-11-01 00:00:00.000,BuildingMaintenance,111365,7992.94
LH-7831,2016-12-01 00:00:00.000,BuildingMaintenance,111365,6474.32
LH-7831,2009-01-01 00:00:00.000,EquipmentMaintenance,29427,1453.71
LH-7831,2009-02-01 00:00:00.000,EquipmentMaintenance,29427,2332.02
LH-7831,2009-03-01 00:00:00.000,EquipmentMaintenance,29427,2214.66
LH-7831,2009-04-01 00:00:00.000,EquipmentMaintenance,29427,2421.15
LH-7831,2009-05-01 00:00:00.000,EquipmentMaintenance,29427,2478.17
LH-7831,2009-06-01 00:00:00.000,EquipmentMaintenance,29427,2945.91
LH-7831,2009-07-01 00:00:00.000,EquipmentMaintenance,29427,3257.02
LH-7831,2009-08-01 00:00:00.000,EquipmentMaintenance,29427,2512.54
LH-7831,2009-09-01 00:00:00.000,EquipmentMaintenance,29427,3515.06
LH-7831,2009-10-01 00:00:00.000,EquipmentMaintenance,29427,2481.53
LH-7831,2009-11-01 00:00:00.000,EquipmentMaintenance,29427,2119.07
LH-7831,2009-12-01 00:00:00.000,EquipmentMaintenance,29427,1696.18
LH-7831,2010-01-01 00:00:00.000,EquipmentMaintenance,30349,1204.55
LH-7831,2010-02-01 00:00:00.000,EquipmentMaintenance,30349,2614.62
LH-7831,2010-03-01 00:00:00.000,EquipmentMaintenance,30349,2760.9
LH-7831,2010-04-01 00:00:00.000,EquipmentMaintenance,30349,1960.37
LH-7831,2010-05-01 00:00:00.000,EquipmentMaintenance,30349,3034.22
LH-7831,2010-06-01 00:00:00.000,EquipmentMaintenance,30349,2923.28
LH-7831,2010-07-01 00:00:00.000,EquipmentMaintenance,30349,3477.8
LH-7831,2010-08-01 00:00:00.000,EquipmentMaintenance,30349,2647.55
LH-7831,2010-09-01 00:00:00.000,EquipmentMaintenance,30349,2834.81
LH-7831,2010-10-01 00:00:00.000,EquipmentMaintenance,30349,3085.53
LH-7831,2010-11-01 00:00:00.000,EquipmentMaintenance,30349,2456.8
LH-7831,2010-12-01 00:00:00.000,EquipmentMaintenance,30349,1348.58
LH-7831,2011-01-01 00:00:00.000,EquipmentMaintenance,27847,1344.39
LH-7831,2011-02-01 00:00:00.000,EquipmentMaintenance,27847,2202.76
LH-7831,2011-03-01 00:00:00.000,EquipmentMaintenance,27847,1855.58
LH-7831,2011-04-01 00:00:00.000,EquipmentMaintenance,27847,2196.39
LH-7831,2011-05-01 00:00:00.000,EquipmentMaintenance,27847,2466.96
LH-7831,2011-06-01 00:00:00.000,EquipmentMaintenance,27847,2910.95
LH-7831,2011-07-01 00:00:00.000,EquipmentMaintenance,27847,3604.52
LH-7831,2011-08-01 00:00:00.000,EquipmentMaintenance,27847,2387.24
LH-7831,2011-09-01 00:00:00.000,EquipmentMaintenance,27847,2879.49
LH-7831,2011-10-01 00:00:00.000,EquipmentMaintenance,27847,2505.4
LH-7831,2011-11-01 00:00:00.000,EquipmentMaintenance,27847,2378.69
LH-7831,2011-12-01 00:00:00.000,EquipmentMaintenance,27847,1114.64
LH-7831,2012-01-01 00:00:00.000,EquipmentMaintenance,29223,1168.6
LH-7831,2012-02-01 00:00:00.000,EquipmentMaintenance,29223,2433.57
LH-7831,2012-03-01 00:00:00.000,EquipmentMaintenance,29223,1921.3
LH-7831,2012-04-01 00:00:00.000,EquipmentMaintenance,29223,2947.9
LH-7831,2012-05-01 00:00:00.000,EquipmentMaintenance,29223,2219.95
LH-7831,2012-06-01 00:00:00.000,EquipmentMaintenance,29223,3207.98
LH-7831,2012-07-01 00:00:00.000,EquipmentMaintenance,29223,3325.4
LH-7831,2012-08-01 00:00:00.000,EquipmentMaintenance,29223,3151.04
LH-7831,2012-09-01 00:00:00.000,EquipmentMaintenance,29223,2804.48
LH-7831,2012-10-01 00:00:00.000,EquipmentMaintenance,29223,2891.92
LH-7831,2012-11-01 00:00:00.000,EquipmentMaintenance,29223,2240.37
LH-7831,2012-12-01 00:00:00.000,EquipmentMaintenance,29223,910.5
LH-7831,2013-01-01 00:00:00.000,EquipmentMaintenance,29170,1704.01
LH-7831,2013-02-01 00:00:00.000,EquipmentMaintenance,29170,2426.47
LH-7831,2013-03-01 00:00:00.000,EquipmentMaintenance,29170,2486.51
LH-7831,2013-04-01 00:00:00.000,EquipmentMaintenance,29170,2091.58
LH-7831,2013-05-01 00:00:00.000,EquipmentMaintenance,29170,2166.87
LH-7831,2013-06-01 00:00:00.000,EquipmentMaintenance,29170,2418.26
LH-7831,2013-07-01 00:00:00.000,EquipmentMaintenance,29170,2935.04
LH-7831,2013-08-01 00:00:00.000,EquipmentMaintenance,29170,3014.73
LH-7831,2013-09-01 00:00:00.000,EquipmentMaintenance,29170,3192.31
LH-7831,2013-10-01 00:00:00.000,EquipmentMaintenance,29170,2939.71
LH-7831,2013-11-01 00:00:00.000,EquipmentMaintenance,29170,2293.63
LH-7831,2013-12-01 00:00:00.000,EquipmentMaintenance,29170,1500.88
LH-7831,2014-01-01 00:00:00.000,EquipmentMaintenance,26126,1121.55
LH-7831,2014-02-01 00:00:00.000,EquipmentMaintenance,26126,2006.35
LH-7831,2014-03-01 00:00:00.000,EquipmentMaintenance,26126,2130.98
LH-7831,2014-04-01 00:00:00.000,EquipmentMaintenance,26126,2388.5
LH-7831,2014-05-01 00:00:00.000,EquipmentMaintenance,26126,1978.56
LH-7831,2014-06-01 00:00:00.000,EquipmentMaintenance,26126,2773.06
LH-7831,2014-07-01 00:00:00.000,EquipmentMaintenance,26126,2604.71
LH-7831,2014-08-01 00:00:00.000,EquipmentMaintenance,26126,2697.4
LH-7831,2014-09-01 00:00:00.000,EquipmentMaintenance,26126,2640.8
LH-7831,2014-10-01 00:00:00.000,EquipmentMaintenance,26126,2707.21
LH-7831,2014-11-01 00:00:00.000,EquipmentMaintenance,26126,1875.72
LH-7831,2014-12-01 00:00:00.000,EquipmentMaintenance,26126,1201.15
LH-7831,2015-01-01 00:00:00.000,EquipmentMaintenance,29501,1694.95
LH-7831,2015-02-01 00:00:00.000,EquipmentMaintenance,29501,2235.48
LH-7831,2015-03-01 00:00:00.000,EquipmentMaintenance,29501,2300.1
LH-7831,2015-04-01 00:00:00.000,EquipmentMaintenance,29501,2777.97
LH-7831,2015-05-01 00:00:00.000,EquipmentMaintenance,29501,2732.61
LH-7831,2015-06-01 00:00:00.000,EquipmentMaintenance,29501,2539.62
LH-7831,2015-07-01 00:00:00.000,EquipmentMaintenance,29501,3584.85
LH-7831,2015-08-01 00:00:00.000,EquipmentMaintenance,29501,2643.2
LH-7831,2015-09-01 00:00:00.000,EquipmentMaintenance,29501,2512.43
LH-7831,2015-10-01 00:00:00.000,EquipmentMaintenance,29501,2860.97
LH-7831,2015-11-01 00:00:00.000,EquipmentMaintenance,29501,2215.09
LH-7831,2015-12-01 00:00:00.000,EquipmentMaintenance,29501,1403.76
LH-7831,2016-01-01 00:00:00.000,EquipmentMaintenance,27841,1668.74
LH-7831,2016-02-01 00:00:00.000,EquipmentMaintenance,27841,2296.25
LH-7831,2016-03-01 00:00:00.000,EquipmentMaintenance,27841,1967.4
LH-7831,2016-04-01 00:00:00.000,EquipmentMaintenance,27841,1945.32
LH-7831,2016-05-01 00:00:00.000,EquipmentMaintenance,27841,1946.36
LH-7831,2016-06-01 00:00:00.000,EquipmentMaintenance,27841,2990.96
LH-7831,2016-07-01 00:00:00.000,EquipmentMaintenance,27841,3105.43
LH-7831,2016-08-01 00:00:00.000,EquipmentMaintenance,27841,2729.33
LH-7831,2016-09-01 00:00:00.000,EquipmentMaintenance,27841,2909.61
LH-7831,2016-10-01 00:00:00.000,EquipmentMaintenance,27841,2664.81
LH-7831,2016-11-01 00:00:00.000,EquipmentMaintenance,27841,1998.22
LH-7831,2016-12-01 00:00:00.000,EquipmentMaintenance,27841,1618.56
LH-7831,2009-01-01 00:00:00.000,ComputerServices,14713,726.83
LH-7831,2009-02-01 00:00:00.000,ComputerServices,14713,1165.97
LH-7831,2009-03-01 00:00:00.000,ComputerServices,14713,1107.29
LH-7831,2009-04-01 00:00:00.000,ComputerServices,14713,1210.53
LH-7831,2009-05-01 00:00:00.000,ComputerServices,14713,1239.04
LH-7831,2009-06-01 00:00:00.000,ComputerServices,14713,1472.9
LH-7831,2009-07-01 00:00:00.000,ComputerServices,14713,1628.46
LH-7831,2009-08-01 00:00:00.000,ComputerServices,14713,1256.23
LH-7831,2009-09-01 00:00:00.000,ComputerServices,14713,1757.47
LH-7831,2009-10-01 00:00:00.000,ComputerServices,14713,1240.72
LH-7831,2009-11-01 00:00:00.000,ComputerServices,14713,1059.5
LH-7831,2009-12-01 00:00:00.000,ComputerServices,14713,848.06
LH-7831,2010-01-01 00:00:00.000,ComputerServices,15175,602.29
LH-7831,2010-02-01 00:00:00.000,ComputerServices,15175,1307.35
LH-7831,2010-03-01 00:00:00.000,ComputerServices,15175,1380.49
LH-7831,2010-04-01 00:00:00.000,ComputerServices,15175,980.22
LH-7831,2010-05-01 00:00:00.000,ComputerServices,15175,1517.16
LH-7831,2010-06-01 00:00:00.000,ComputerServices,15175,1461.69
LH-7831,2010-07-01 00:00:00.000,ComputerServices,15175,1738.96
LH-7831,2010-08-01 00:00:00.000,ComputerServices,15175,1323.82
LH-7831,2010-09-01 00:00:00.000,ComputerServices,15175,1417.45
LH-7831,2010-10-01 00:00:00.000,ComputerServices,15175,1542.81
LH-7831,2010-11-01 00:00:00.000,ComputerServices,15175,1228.44
LH-7831,2010-12-01 00:00:00.000,ComputerServices,15175,674.31
LH-7831,2011-01-01 00:00:00.000,ComputerServices,13924,672.22
LH-7831,2011-02-01 00:00:00.000,ComputerServices,13924,1101.42
LH-7831,2011-03-01 00:00:00.000,ComputerServices,13924,927.82
LH-7831,2011-04-01 00:00:00.000,ComputerServices,13924,1098.23
LH-7831,2011-05-01 00:00:00.000,ComputerServices,13924,1233.52
LH-7831,2011-06-01 00:00:00.000,ComputerServices,13924,1455.53
LH-7831,2011-07-01 00:00:00.000,ComputerServices,13924,1802.32
LH-7831,2011-08-01 00:00:00.000,ComputerServices,13924,1193.67
LH-7831,2011-09-01 00:00:00.000,ComputerServices,13924,1439.79
LH-7831,2011-10-01 00:00:00.000,ComputerServices,13924,1252.74
LH-7831,2011-11-01 00:00:00.000,ComputerServices,13924,1189.39
LH-7831,2011-12-01 00:00:00.000,ComputerServices,13924,557.34
LH-7831,2012-01-01 00:00:00.000,ComputerServices,14611,584.28
LH-7831,2012-02-01 00:00:00.000,ComputerServices,14611,1216.74
LH-7831,2012-03-01 00:00:00.000,ComputerServices,14611,960.62
LH-7831,2012-04-01 00:00:00.000,ComputerServices,14611,1473.9
LH-7831,2012-05-01 00:00:00.000,ComputerServices,14611,1109.94
LH-7831,2012-06-01 00:00:00.000,ComputerServices,14611,1603.94
LH-7831,2012-07-01 00:00:00.000,ComputerServices,14611,1662.64
LH-7831,2012-08-01 00:00:00.000,ComputerServices,14611,1575.47
LH-7831,2012-09-01 00:00:00.000,ComputerServices,14611,1402.19
LH-7831,2012-10-01 00:00:00.000,ComputerServices,14611,1445.91
LH-7831,2012-11-01 00:00:00.000,ComputerServices,14611,1120.15
LH-7831,2012-12-01 00:00:00.000,ComputerServices,14611,455.23
LH-7831,2013-01-01 00:00:00.000,ComputerServices,14585,852.01
LH-7831,2013-02-01 00:00:00.000,ComputerServices,14585,1213.24
LH-7831,2013-03-01 00:00:00.000,ComputerServices,14585,1243.25
LH-7831,2013-04-01 00:00:00.000,ComputerServices,14585,1045.79
LH-7831,2013-05-01 00:00:00.000,ComputerServices,14585,1083.43
LH-7831,2013-06-01 00:00:00.000,ComputerServices,14585,1209.13
LH-7831,2013-07-01 00:00:00.000,ComputerServices,14585,1467.52
LH-7831,2013-08-01 00:00:00.000,ComputerServices,14585,1507.36
LH-7831,2013-09-01 00:00:00.000,ComputerServices,14585,1596.16
LH-7831,2013-10-01 00:00:00.000,ComputerServices,14585,1469.86
LH-7831,2013-11-01 00:00:00.000,ComputerServices,14585,1146.81
LH-7831,2013-12-01 00:00:00.000,ComputerServices,14585,750.44
LH-7831,2014-01-01 00:00:00.000,ComputerServices,13063,560.78
LH-7831,2014-02-01 00:00:00.000,ComputerServices,13063,1003.17
LH-7831,2014-03-01 00:00:00.000,ComputerServices,13063,1065.49
LH-7831,2014-04-01 00:00:00.000,ComputerServices,13063,1194.25
LH-7831,2014-05-01 00:00:00.000,ComputerServices,13063,989.28
LH-7831,2014-06-01 00:00:00.000,ComputerServices,13063,1386.53
LH-7831,2014-07-01 00:00:00.000,ComputerServices,13063,1302.36
LH-7831,2014-08-01 00:00:00.000,ComputerServices,13063,1348.7
LH-7831,2014-09-01 00:00:00.000,ComputerServices,13063,1320.4
LH-7831,2014-10-01 00:00:00.000,ComputerServices,13063,1353.6
LH-7831,2014-11-01 00:00:00.000,ComputerServices,13063,937.86
LH-7831,2014-12-01 00:00:00.000,ComputerServices,13063,600.58
LH-7831,2015-01-01 00:00:00.000,ComputerServices,14751,847.5
LH-7831,2015-02-01 00:00:00.000,ComputerServices,14751,1117.78
LH-7831,2015-03-01 00:00:00.000,ComputerServices,14751,1150.09
LH-7831,2015-04-01 00:00:00.000,ComputerServices,14751,1389.03
LH-7831,2015-05-01 00:00:00.000,ComputerServices,14751,1366.35
LH-7831,2015-06-01 00:00:00.000,ComputerServices,14751,1269.85
LH-7831,2015-07-01 00:00:00.000,ComputerServices,14751,1792.48
LH-7831,2015-08-01 00:00:00.000,ComputerServices,14751,1321.64
LH-7831,2015-09-01 00:00:00.000,ComputerServices,14751,1256.26
LH-7831,2015-10-01 00:00:00.000,ComputerServices,14751,1430.53
LH-7831,2015-11-01 00:00:00.000,ComputerServices,14751,1107.58
LH-7831,2015-12-01 00:00:00.000,ComputerServices,14751,701.91
LH-7831,2016-01-01 00:00:00.000,ComputerServices,13921,834.4
LH-7831,2016-02-01 00:00:00.000,ComputerServices,13921,1148.16
LH-7831,2016-03-01 00:00:00.000,ComputerServices,13921,983.74
LH-7831,2016-04-01 00:00:00.000,ComputerServices,13921,972.7
LH-7831,2016-05-01 00:00:00.000,ComputerServices,13921,973.22
LH-7831,2016-06-01 00:00:00.000,ComputerServices,13921,1495.54
LH-7831,2016-07-01 00:00:00.000,ComputerServices,13921,1552.77
LH-7831,2016-08-01 00:00:00.000,ComputerServices,13921,1364.71
LH-7831,2016-09-01 00:00:00.000,ComputerServices,13921,1454.86
LH-7831,2016-10-01 00:00:00.000,ComputerServices,13921,1332.45
LH-7831,2016-11-01 00:00:00.000,ComputerServices,13921,999.14
LH-7831,2016-12-01 00:00:00.000,ComputerServices,13921,809.31
LH-7831,2009-01-01 00:00:00.000,Supplies,117708,5814.82
LH-7831,2009-02-01 00:00:00.000,Supplies,117708,9328.07
LH-7831,2009-03-01 00:00:00.000,Supplies,117708,8858.63
LH-7831,2009-04-01 00:00:00.000,Supplies,117708,9684.59
LH-7831,2009-05-01 00:00:00.000,Supplies,117708,9912.67
LH-7831,2009-06-01 00:00:00.000,Supplies,117708,11783.63
LH-7831,2009-07-01 00:00:00.000,Supplies,117708,13028.08
LH-7831,2009-08-01 00:00:00.000,Supplies,117708,10050.15
LH-7831,2009-09-01 00:00:00.000,Supplies,117708,14060.25
LH-7831,2009-10-01 00:00:00.000,Supplies,117708,9926.11
LH-7831,2009-11-01 00:00:00.000,Supplies,117708,8476.27
LH-7831,2009-12-01 00:00:00.000,Supplies,117708,6784.72
LH-7831,2010-01-01 00:00:00.000,Supplies,121397,4818.22
LH-7831,2010-02-01 00:00:00.000,Supplies,121397,10458.55
LH-7831,2010-03-01 00:00:00.000,Supplies,121397,11043.67
LH-7831,2010-04-01 00:00:00.000,Supplies,121397,7841.55
LH-7831,2010-05-01 00:00:00.000,Supplies,121397,12136.98
LH-7831,2010-06-01 00:00:00.000,Supplies,121397,11693.22
LH-7831,2010-07-01 00:00:00.000,Supplies,121397,13911.3
LH-7831,2010-08-01 00:00:00.000,Supplies,121397,10590.28
LH-7831,2010-09-01 00:00:00.000,Supplies,121397,11339.33
LH-7831,2010-10-01 00:00:00.000,Supplies,121397,12342.21
LH-7831,2010-11-01 00:00:00.000,Supplies,121397,9827.3
LH-7831,2010-12-01 00:00:00.000,Supplies,121397,5394.38
LH-7831,2011-01-01 00:00:00.000,Supplies,111389,5377.62
LH-7831,2011-02-01 00:00:00.000,Supplies,111389,8811.1
LH-7831,2011-03-01 00:00:00.000,Supplies,111389,7422.37
LH-7831,2011-04-01 00:00:00.000,Supplies,111389,8785.63
LH-7831,2011-05-01 00:00:00.000,Supplies,111389,9867.93
LH-7831,2011-06-01 00:00:00.000,Supplies,111389,11643.91
LH-7831,2011-07-01 00:00:00.000,Supplies,111389,14418.19
LH-7831,2011-08-01 00:00:00.000,Supplies,111389,9549.06
LH-7831,2011-09-01 00:00:00.000,Supplies,111389,11518.05
LH-7831,2011-10-01 00:00:00.000,Supplies,111389,10021.67
LH-7831,2011-11-01 00:00:00.000,Supplies,111389,9514.86
LH-7831,2011-12-01 00:00:00.000,Supplies,111389,4458.6
LH-7831,2012-01-01 00:00:00.000,Supplies,116891,4674.34
LH-7831,2012-02-01 00:00:00.000,Supplies,116891,9734.18
LH-7831,2012-03-01 00:00:00.000,Supplies,116891,7685.15
LH-7831,2012-04-01 00:00:00.000,Supplies,116891,11791.48
LH-7831,2012-05-01 00:00:00.000,Supplies,116891,8879.71
LH-7831,2012-06-01 00:00:00.000,Supplies,116891,12831.82
LH-7831,2012-07-01 00:00:00.000,Supplies,116891,13301.47
LH-7831,2012-08-01 00:00:00.000,Supplies,116891,12604.05
LH-7831,2012-09-01 00:00:00.000,Supplies,116891,11217.83
LH-7831,2012-10-01 00:00:00.000,Supplies,116891,11567.6
LH-7831,2012-11-01 00:00:00.000,Supplies,116891,8961.41
LH-7831,2012-12-01 00:00:00.000,Supplies,116891,3641.96
LH-7831,2013-01-01 00:00:00.000,Supplies,116678,6815.92
LH-7831,2013-02-01 00:00:00.000,Supplies,116678,9705.72
LH-7831,2013-03-01 00:00:00.000,Supplies,116678,9945.87
LH-7831,2013-04-01 00:00:00.000,Supplies,116678,8366.19
LH-7831,2013-05-01 00:00:00.000,Supplies,116678,8667.33
LH-7831,2013-06-01 00:00:00.000,Supplies,116678,9672.88
LH-7831,2013-07-01 00:00:00.000,Supplies,116678,11739.95
LH-7831,2013-08-01 00:00:00.000,Supplies,116678,12058.71
LH-7831,2013-09-01 00:00:00.000,Supplies,116678,12769.02
LH-7831,2013-10-01 00:00:00.000,Supplies,116678,11758.65
LH-7831,2013-11-01 00:00:00.000,Supplies,116678,9174.35
LH-7831,2013-12-01 00:00:00.000,Supplies,116678,6003.41
LH-7831,2014-01-01 00:00:00.000,Supplies,104503,4486.17
LH-7831,2014-02-01 00:00:00.000,Supplies,104503,8025.32
LH-7831,2014-03-01 00:00:00.000,Supplies,104503,8523.83
LH-7831,2014-04-01 00:00:00.000,Supplies,104503,9553.91
LH-7831,2014-05-01 00:00:00.000,Supplies,104503,7914.17
LH-7831,2014-06-01 00:00:00.000,Supplies,104503,11092.14
LH-7831,2014-07-01 00:00:00.000,Supplies,104503,10418.74
LH-7831,2014-08-01 00:00:00.000,Supplies,104503,10789.5
LH-7831,2014-09-01 00:00:00.000,Supplies,104503,10563.09
