DateKey,HotelKey,RevenueTypeKey,CurrentBookingsGBP,ForecastedGBP,AnticipatedRevenueGBP
20110601,8,3,2897.26,7243.14,10140.4
20110701,8,3,2646.49,13232.43,15878.92
20110801,8,3,2644.43,13222.17,15866.6
20110901,8,3,2136.53,10682.65,12819.18
20111001,8,3,1285.98,7715.9,9001.89
20111101,8,3,1430.29,8581.76,10012.05
20111201,8,3,1970.75,11824.5,13795.25
20150101,9,3,6444.7,2255.64,8700.34
20150201,9,3,5922.97,2073.04,7996.01
20150301,9,3,6325.4,2213.89,8539.29
20150401,9,3,3145.74,7864.34,11010.08
20150501,9,3,2459.72,6149.29,8609.01
20150601,9,3,3059.64,7649.09,10708.73
20150701,9,3,2357.52,11787.59,14145.11
20150801,9,3,2306.43,11532.17,13838.61
20150901,9,3,2231.71,11158.53,13390.24
20151001,9,3,1421.67,8530,9951.67
20151101,9,3,1275.42,7652.53,8927.95
20151201,9,3,1577.04,9462.21,11039.25
20130101,9,3,6866.48,2403.27,9269.75
20130201,9,3,7633.17,2671.61,10304.78
20130301,9,3,7194.42,2518.05,9712.47
20130401,9,3,3660.23,9150.57,12810.79
20130501,9,3,2981.25,7453.13,10434.39
20130601,9,3,3484.51,8711.28,12195.8
20130701,9,3,2305.92,11529.61,13835.53
20130801,9,3,1630.45,8152.23,9782.68
20130901,9,3,2416.73,12083.66,14500.39
20131001,9,3,1495.94,8975.64,10471.58
20131101,9,3,1286.62,7719.7,9006.32
20131201,9,3,1834,11003.99,12837.99
20140101,9,3,7907.14,2767.5,10674.64
20140201,9,3,6867.64,2403.67,9271.31
20140301,9,3,5353.91,1873.87,7227.78
20140401,9,3,3137.08,7842.7,10979.78
20140501,9,3,2581.41,6453.52,9034.93
20140601,9,3,3632.04,9080.1,12712.14
20140701,9,3,2050.57,10252.83,12303.39
20140801,9,3,2466.78,12333.89,14800.67
20140901,9,3,2074,10370,12444
20141001,9,3,1334.58,8007.48,9342.06
20141101,9,3,1495.01,8970.04,10465.05
20141201,9,3,1475.09,8850.55,10325.64
20120101,9,3,5271.32,1844.96,7116.28
20120201,9,3,6046.59,2116.31,8162.89
20120301,9,3,6597.66,2309.18,8906.84
20120401,9,3,2454.07,6135.18,8589.25
20120501,9,3,3353.04,8382.59,11735.63
20120601,9,3,2934.7,7336.74,10271.44
20120701,9,3,2422.5,12112.48,14534.97
20120801,9,3,2108.98,10544.88,12653.86
20120901,9,3,2330.82,11654.08,13984.89
20121001,9,3,1391.16,8346.94,9738.09
20121101,9,3,1369.31,8215.89,9585.2
20121201,9,3,1373.7,8242.21,9615.91
20090101,9,3,6916.27,2420.7,9336.97
20090201,9,3,6326.61,2214.31,8540.92
20090301,9,3,6355.47,2224.41,8579.88
20090401,9,3,3306.32,8265.8,11572.12
20090501,9,3,3894.84,9737.09,13631.93
20090601,9,3,3094.97,7737.43,10832.41
20090701,9,3,2153.89,10769.47,12923.37
20090801,9,3,2408.78,12043.88,14452.65
20090901,9,3,2049.21,10246.04,12295.25
20091001,9,3,1448.31,8689.87,10138.18
20091101,9,3,1693.6,10161.62,11855.23
20091201,9,3,973.88,5843.26,6817.13
20160101,9,3,6916.41,2420.74,9337.15
20160201,9,3,6576.84,2301.89,8878.73
20160301,9,3,7037.61,2463.16,9500.77
20160401,9,3,2696.43,6741.06,9437.49
20160501,9,3,3409.54,8523.85,11933.39
20160601,9,3,3241.1,8102.76,11343.86
20160701,9,3,2661.12,13305.59,15966.71
20160801,9,3,2317.05,11585.25,13902.3
20160901,9,3,2336.09,11680.46,14016.55
20161001,9,3,1335.64,8013.82,9349.46
20161101,9,3,1322.02,7932.11,9254.13
20161201,9,3,1331.56,7989.35,9320.91
20100101,9,3,6762.58,2366.9,9129.48
20100201,9,3,7105.84,2487.05,9592.89
20100301,9,3,6005.24,2101.83,8107.07
20100401,9,3,3257.92,8144.81,11402.73
20100501,9,3,2626.09,6565.23,9191.33
20100601,9,3,3120.5,7801.26,10921.76
20100701,9,3,2500.46,12502.28,15002.74
20100801,9,3,2333.29,11666.47,13999.76
20100901,9,3,2464.81,12324.07,14788.88
20101001,9,3,1534.61,9207.64,10742.25
20101101,9,3,1183.74,7102.42,8286.16
20101201,9,3,1172.4,7034.42,8206.82
20110101,9,3,5669.22,1984.23,7653.44
20110201,9,3,6989.25,2446.24,9435.49
20110301,9,3,7401.71,2590.6,9992.3
20110401,9,3,2880.67,7201.67,10082.34
20110501,9,3,2707.44,6768.59,9476.03
20110601,9,3,2550.2,6375.51,8925.71
20110701,9,3,2117.89,10589.45,12707.33
20110801,9,3,1998.16,9990.79,11988.94
20110901,9,3,2158.51,10792.55,12951.06
20111001,9,3,1324.09,7944.51,9268.6
20111101,9,3,1442.06,8652.33,10094.39
20111201,9,3,1680.86,10085.16,11766.02
20150101,10,3,5152.36,1803.33,6955.69
20150201,10,3,6338.16,2218.36,8556.52
20150301,10,3,5905.37,2066.88,7972.25
20150401,10,3,2622.06,6555.15,9177.22
20150501,10,3,2824.4,7061.01,9885.42
20150601,10,3,3226.11,8065.28,11291.39
20150701,10,3,1756.3,8781.48,10537.78
20150801,10,3,2247.93,11239.65,13487.58
20150901,10,3,2289.53,11447.65,13737.18
20151001,10,3,1452.71,8716.26,10168.97
20151101,10,3,1233.04,7398.25,8631.29
20151201,10,3,1373.35,8240.08,9613.43
20130101,10,3,6874.55,2406.09,9280.64
20130201,10,3,6445.36,2255.88,8701.24
20130301,10,3,6150.44,2152.66,8303.1
20130401,10,3,3107.88,7769.69,10877.56
20130501,10,3,2608.81,6522.04,9130.85
20130601,10,3,3134.11,7835.28,10969.39
20130701,10,3,2374.44,11872.2,14246.64
20130801,10,3,2498.53,12492.66,14991.19
20130901,10,3,2182.68,10913.39,13096.07
20131001,10,3,1196.62,7179.75,8376.37
20131101,10,3,1268.99,7613.95,8882.94
20131201,10,3,1627.35,9764.09,11391.44
20140101,10,3,6808,2382.8,9190.81
20140201,10,3,6700.58,2345.2,9045.79
20140301,10,3,5824.35,2038.52,7862.87
20140401,10,3,2783.38,6958.44,9741.82
20140501,10,3,3168.33,7920.82,11089.15
20140601,10,3,2442.45,6106.12,8548.56
20140701,10,3,2313.67,11568.37,13882.04
20140801,10,3,2177.74,10888.69,13066.43
20140901,10,3,2372.26,11861.31,14233.57
20141001,10,3,1476.68,8860.09,10336.77
20141101,10,3,1222.09,7332.51,8554.6
20141201,10,3,1712.19,10273.15,11985.34
20120101,10,3,7061.27,2471.45,9532.72
20120201,10,3,5948.03,2081.81,8029.83
20120301,10,3,7009.96,2453.49,9463.45
20120401,10,3,3489.41,8723.53,12212.94
20120501,10,3,2946.63,7366.57,10313.2
20120601,10,3,3047.74,7619.35,10667.09
20120701,10,3,2560.47,12802.34,15362.81
20120801,10,3,2535.68,12678.38,15214.06
20120901,10,3,2264.72,11323.58,13588.29
20121001,10,3,1271.37,7628.19,8899.56
20121101,10,3,1321.54,7929.25,9250.79
20121201,10,3,1448.96,8693.78,10142.74
20090101,10,3,6310.07,2208.52,8518.59
20090201,10,3,6004.86,2101.7,8106.56
20090301,10,3,5848.26,2046.89,7895.15
20090401,10,3,3036.86,7592.14,10629
20090501,10,3,2546.84,6367.09,8913.93
20090601,10,3,3049.32,7623.3,10672.62
20090701,10,3,2377.96,11889.78,14267.74
20090801,10,3,2141.26,10706.28,12847.54
20090901,10,3,2711.93,13559.64,16271.57
20091001,10,3,1355.04,8130.23,9485.27
20091101,10,3,935.74,5614.44,6550.18
20091201,10,3,1416.16,8496.96,9913.12
20160101,10,3,5414.01,1894.9,7308.91
20160201,10,3,6499.81,2274.94,8774.75
20160301,10,3,5916.58,2070.8,7987.38
20160401,10,3,3196.97,7992.41,11189.38
20160501,10,3,2721.28,6803.19,9524.46
20160601,10,3,3461.83,8654.57,12116.39
20160701,10,3,2126.38,10631.89,12758.27
20160801,10,3,2381.4,11906.98,14288.37
20160901,10,3,2222.41,11112.04,13334.45
20161001,10,3,1393.27,8359.63,9752.9
20161101,10,3,1499.72,8998.35,10498.07
20161201,10,3,1307.16,7842.94,9150.09
20100101,10,3,7835.76,2742.52,10578.27
20100201,10,3,5946.72,2081.35,8028.08
20100301,10,3,6239.35,2183.77,8423.12
20100401,10,3,3037.32,7593.29,10630.61
20100501,10,3,3138.35,7845.86,10984.21
20100601,10,3,2790.29,6975.72,9766
20100701,10,3,2233.65,11168.25,13401.9
20100801,10,3,2347.46,11737.29,14084.75
20100901,10,3,2510.92,12554.59,15065.51
20101001,10,3,1377.85,8267.09,9644.93
20101101,10,3,1302.13,7812.78,9114.91
20101201,10,3,1290.23,7741.37,9031.6
20110101,10,3,5031.73,1761.1,6792.83
20110201,10,3,4857.14,1700,6557.14
20110301,10,3,6717.41,2351.09,9068.5
20110401,10,3,2908.13,7270.32,10178.44
20110501,10,3,3271.28,8178.19,11449.47
20110601,10,3,2991.68,7479.2,10470.89
20110701,10,3,2268.57,11342.84,13611.41
20110801,10,3,2126.34,10631.71,12758.05
20110901,10,3,2297.17,11485.85,13783.02
20111001,10,3,1281.44,7688.65,8970.1
20111101,10,3,1304.83,7828.99,9133.82
20111201,10,3,1149.64,6897.82,8047.46
20150101,10,5,1231.09,430.88,1661.97
20150201,10,5,1514.42,530.05,2044.47
20150301,10,5,1411.01,493.85,1904.87
20150401,10,5,626.51,1566.27,2192.78
20150501,10,5,674.86,1687.14,2361.99
20150601,10,5,770.84,1927.1,2697.93
20150701,10,5,419.64,2098.22,2517.87
20150801,10,5,537.11,2685.57,3222.69
20150901,10,5,547.05,2735.27,3282.33
20151001,10,5,347.11,2082.64,2429.75
20151101,10,5,294.62,1767.72,2062.34
20151201,10,5,328.14,1968.86,2297.01
20130101,10,5,1642.59,574.91,2217.49
20130201,10,5,1540.04,539.01,2079.05
20130301,10,5,1469.57,514.35,1983.92
20130401,10,5,742.59,1856.47,2599.06
20130501,10,5,623.34,1558.36,2181.7
20130601,10,5,748.86,1872.14,2621
20130701,10,5,567.34,2836.71,3404.05
20130801,10,5,596.99,2984.96,3581.96
20130901,10,5,521.52,2607.62,3129.14
20131001,10,5,285.92,1715.51,2001.43
20131101,10,5,303.21,1819.26,2122.47
20131201,10,5,388.83,2333.01,2721.84
20140101,10,5,1626.69,569.34,2196.03
20140201,10,5,1601.02,560.36,2161.38
20140301,10,5,1391.65,487.08,1878.73
20140401,10,5,665.05,1662.63,2327.68
20140501,10,5,757.03,1892.58,2649.61
20140601,10,5,583.59,1458.98,2042.57
20140701,10,5,552.82,2764.11,3316.94
20140801,10,5,520.34,2601.72,3122.06
20140901,10,5,566.82,2834.11,3400.93
20141001,10,5,352.83,2117.01,2469.84
20141101,10,5,292,1752.01,2044.01
20141201,10,5,409.11,2454.64,2863.75
20120101,10,5,1687.2,590.52,2277.72
20120201,10,5,1421.21,497.42,1918.63
20120301,10,5,1674.94,586.23,2261.17
20120401,10,5,833.75,2084.38,2918.13
20120501,10,5,704.06,1760.15,2464.21
20120601,10,5,728.22,1820.55,2548.77
20120701,10,5,611.79,3058.96,3670.75
20120801,10,5,605.87,3029.34,3635.21
20120901,10,5,541.13,2705.63,3246.75
20121001,10,5,303.78,1822.66,2126.44
20121101,10,5,315.77,1894.59,2210.36
20121201,10,5,346.21,2077.27,2423.48
20090101,10,5,1507.71,527.7,2035.41
20090201,10,5,1434.79,502.17,1936.96
20090301,10,5,1397.37,489.08,1886.45
20090401,10,5,725.62,1814.05,2539.66
20090501,10,5,608.53,1521.34,2129.87
20090601,10,5,728.6,1821.49,2550.09
20090701,10,5,568.18,2840.91,3409.1
20090801,10,5,511.63,2558.13,3069.76
20090901,10,5,647.98,3239.91,3887.89
20091001,10,5,323.77,1942.62,2266.39
20091101,10,5,223.58,1341.5,1565.08
20091201,10,5,338.37,2030.24,2368.62
20160101,10,5,1293.61,452.76,1746.37
20160201,10,5,1553.05,543.57,2096.62
20160301,10,5,1413.69,494.79,1908.48
20160401,10,5,763.87,1909.69,2673.56
20160501,10,5,650.21,1625.54,2275.75
20160601,10,5,827.16,2067.9,2895.06
20160701,10,5,508.07,2540.36,3048.43
20160801,10,5,569,2845.02,3414.03
20160901,10,5,531.02,2655.08,3186.1
20161001,10,5,332.9,1997.43,2330.33
20161101,10,5,358.34,2150.04,2508.38
20161201,10,5,312.33,1873.97,2186.3
20100101,10,5,1872.26,655.29,2527.54
20100201,10,5,1420.89,497.31,1918.21
20100301,10,5,1490.81,521.78,2012.6
20100401,10,5,725.73,1814.32,2540.05
20100501,10,5,749.87,1874.67,2624.54
20100601,10,5,666.7,1666.76,2333.46
20100701,10,5,533.7,2668.51,3202.21
20100801,10,5,560.9,2804.48,3365.37
20100901,10,5,599.95,2999.76,3599.71
20101001,10,5,329.22,1975.32,2304.53
20101101,10,5,311.13,1866.76,2177.89
20101201,10,5,308.28,1849.7,2157.99
20110101,10,5,1202.27,420.79,1623.06
20110201,10,5,1160.55,406.19,1566.74
20110301,10,5,1605.04,561.76,2166.8
20110401,10,5,694.86,1737.15,2432.01
20110501,10,5,781.63,1954.07,2735.7
20110601,10,5,714.82,1787.06,2501.89
20110701,10,5,542.05,2710.23,3252.27
20110801,10,5,508.06,2540.31,3048.37
20110901,10,5,548.88,2744.4,3293.28
20111001,10,5,306.18,1837.11,2143.29
20111101,10,5,311.77,1870.64,2182.41
20111201,10,5,274.69,1648.15,1922.84
20150101,9,5,1539.88,538.96,2078.84
20150201,9,5,1415.22,495.33,1910.55
20150301,9,5,1511.37,528.98,2040.35
20150401,9,5,751.63,1879.09,2630.72
20150501,9,5,587.72,1469.3,2057.01
20150601,9,5,731.06,1827.65,2558.72
20150701,9,5,563.3,2816.5,3379.79
20150801,9,5,551.09,2755.47,3306.56
20150901,9,5,533.24,2666.19,3199.43
20151001,9,5,339.69,2038.14,2377.83
20151101,9,5,304.75,1828.47,2133.22
20151201,9,5,376.81,2260.88,2637.69
20130101,9,5,1640.66,574.23,2214.89
20130201,9,5,1823.85,638.35,2462.2
20130301,9,5,1719.02,601.66,2320.67
20130401,9,5,874.56,2186.41,3060.98
20130501,9,5,712.33,1780.83,2493.16
20130601,9,5,832.58,2081.45,2914.03
20130701,9,5,550.97,2754.85,3305.82
20130801,9,5,389.57,1947.87,2337.45
20130901,9,5,577.45,2887.24,3464.68
20131001,9,5,357.44,2144.62,2502.05
20131101,9,5,307.42,1844.52,2151.95
20131201,9,5,438.21,2629.26,3067.48
20140101,9,5,1889.31,661.26,2550.57
20140201,9,5,1640.94,574.33,2215.26
20140301,9,5,1279.25,447.74,1726.99
20140401,9,5,749.57,1873.91,2623.48
20140501,9,5,616.79,1541.99,2158.78
20140601,9,5,867.83,2169.57,3037.4
20140701,9,5,489.96,2449.78,2939.74
20140801,9,5,589.41,2947.03,3536.43
20140901,9,5,495.56,2477.78,2973.34
20141001,9,5,318.88,1913.29,2232.17
20141101,9,5,357.21,2143.28,2500.49
20141201,9,5,352.45,2114.73,2467.18
20120101,9,5,1259.52,440.83,1700.35
20120201,9,5,1444.76,505.66,1950.42
20120301,9,5,1576.43,551.75,2128.18
20120401,9,5,586.37,1465.92,2052.29
20120501,9,5,801.17,2002.91,2804.08
20120601,9,5,701.21,1753.02,2454.23
20120701,9,5,578.82,2894.12,3472.95
20120801,9,5,503.91,2519.57,3023.48
20120901,9,5,556.92,2784.59,3341.51
20121001,9,5,332.4,1994.4,2326.79
20121101,9,5,327.18,1963.08,2290.26
20121201,9,5,328.23,1969.37,2297.6
20090101,9,5,1652.56,578.39,2230.95
20090201,9,5,1511.66,529.08,2040.75
20090301,9,5,1518.56,531.5,2050.05
20090401,9,5,790,1975.01,2765.01
20090501,9,5,930.62,2326.55,3257.18
20090601,9,5,739.5,1848.76,2588.27
20090701,9,5,514.65,2573.23,3087.87
20090801,9,5,575.55,2877.73,3453.28
20090901,9,5,489.63,2448.16,2937.79
20091001,9,5,346.06,2076.34,2422.39
20091101,9,5,404.67,2427.99,2832.66
20091201,9,5,232.7,1396.17,1628.87
20160101,9,5,1652.59,578.41,2230.99
20160201,9,5,1571.45,550.01,2121.46
20160301,9,5,1681.55,588.54,2270.09
20160401,9,5,644.28,1610.69,2254.97
20160501,9,5,814.67,2036.67,2851.33
20160601,9,5,774.42,1936.05,2710.47
20160701,9,5,635.84,3179.2,3815.04
20160801,9,5,553.63,2768.15,3321.78
20160901,9,5,558.18,2790.9,3349.08
20161001,9,5,319.13,1914.8,2233.94
20161101,9,5,315.88,1895.28,2211.16
20161201,9,5,318.16,1908.95,2227.11
20100101,9,5,1615.83,565.54,2181.37
20100201,9,5,1697.85,594.25,2292.1
20100301,9,5,1434.88,502.21,1937.08
20100401,9,5,778.44,1946.1,2724.54
20100501,9,5,627.47,1568.68,2196.15
20100601,9,5,745.6,1864.01,2609.62
20100701,9,5,597.45,2987.26,3584.72
20100801,9,5,557.51,2787.56,3345.07
20100901,9,5,588.94,2944.68,3533.62
20101001,9,5,366.67,2200.05,2566.72
20101101,9,5,282.84,1697.03,1979.87
20101201,9,5,280.13,1680.79,1960.92
20110101,9,5,1354.59,474.11,1828.69
20110201,9,5,1669.99,584.5,2254.49
20110301,9,5,1768.54,618.99,2387.53
20110401,9,5,688.3,1720.75,2409.05
20110501,9,5,646.91,1617.27,2264.18
20110601,9,5,609.34,1523.35,2132.69
20110701,9,5,506.04,2530.21,3036.26
20110801,9,5,477.43,2387.17,2864.61
20110901,9,5,515.75,2578.74,3094.49
20111001,9,5,316.37,1898.24,2214.61
20111101,9,5,344.56,2067.37,2411.93
20111201,9,5,401.62,2409.72,2811.34
20150101,8,5,1604.02,561.41,2165.43
20150201,8,5,1299.21,454.72,1753.93
20150301,8,5,1363.48,477.22,1840.7
20150401,8,5,734.77,1836.92,2571.69
20150501,8,5,958.77,2396.92,3355.69
20150601,8,5,753.66,1884.14,2637.8
20150701,8,5,550.78,2753.9,3304.69
20150801,8,5,595.82,2979.09,3574.91
20150901,8,5,554.75,2773.76,3328.51
20151001,8,5,373.81,2242.83,2616.64
20151101,8,5,354.41,2126.44,2480.85
20151201,8,5,290.76,1744.56,2035.31
20130101,8,5,1365.04,477.76,1842.8
20130201,8,5,1800.67,630.24,2430.91
20130301,8,5,1285.46,449.91,1735.37
20130401,8,5,666.8,1666.99,2333.79
20130501,8,5,762.43,1906.08,2668.51
20130601,8,5,673.82,1684.54,2358.36
20130701,8,5,585.09,2925.46,3510.55
20130801,8,5,545.9,2729.5,3275.41
20130901,8,5,438.85,2194.23,2633.08
20131001,8,5,325,1949.99,2274.99
20131101,8,5,354.63,2127.78,2482.42
20131201,8,5,322.1,1932.61,2254.71
20140101,8,5,1858.27,650.39,2508.66
20140201,8,5,1390.99,486.85,1877.84
20140301,8,5,1769.15,619.2,2388.35
20140401,8,5,647.08,1617.7,2264.78
20140501,8,5,880.47,2201.17,3081.64
20140601,8,5,696,1740,2436
20140701,8,5,587.69,2938.45,3526.15
20140801,8,5,529.74,2648.72,3178.47
20140901,8,5,499.98,2499.91,2999.89
20141001,8,5,216.48,1298.88,1515.36
20141101,8,5,345.17,2071.03,2416.2
20141201,8,5,388.35,2330.07,2718.42
20120101,8,5,1831.68,641.09,2472.76
20120201,8,5,1869.78,654.42,2524.21
20120301,8,5,1362.14,476.75,1838.9
20120401,8,5,667.8,1669.49,2337.28
20120501,8,5,672.21,1680.54,2352.75
20120601,8,5,603.84,1509.6,2113.45
20120701,8,5,524.64,2623.2,3147.84
20120801,8,5,576.77,2883.86,3460.63
20120901,8,5,655.7,3278.52,3934.23
20121001,8,5,312.22,1873.29,2185.51
20121101,8,5,321.5,1929.03,2250.53
20121201,8,5,376.59,2259.55,2636.14
20090101,8,5,1579.59,552.86,2132.45
20090201,8,5,1571.34,549.97,2121.31
20090301,8,5,1243.71,435.3,1679
20090401,8,5,845.05,2112.61,2957.66
20090501,8,5,656.75,1641.88,2298.63
20090601,8,5,679.98,1699.95,2379.93
20090701,8,5,617.19,3085.96,3703.15
20090801,8,5,547.93,2739.66,3287.59
20090901,8,5,512.51,2562.53,3075.04
20091001,8,5,339.77,2038.63,2378.4
20091101,8,5,341.12,2046.74,2387.86
20091201,8,5,224.3,1345.77,1570.07
20160101,8,5,1793.38,627.68,2421.06
20160201,8,5,1247.37,436.58,1683.95
20160301,8,5,1390.44,486.66,1877.1
20160401,8,5,805.33,2013.34,2818.67
20160501,8,5,729.93,1824.83,2554.76
20160601,8,5,623.74,1559.35,2183.09
20160701,8,5,564.43,2822.13,3386.56
20160801,8,5,520.72,2603.59,3124.3
20160901,8,5,465.32,2326.62,2791.94
20161001,8,5,325.11,1950.66,2275.76
20161101,8,5,305.01,1830.04,2135.05
20161201,8,5,287.64,1725.86,2013.51
20100101,8,5,1684.23,589.48,2273.72
20100201,8,5,1580.56,553.2,2133.76
20100301,8,5,1453.54,508.74,1962.28
20100401,8,5,782.66,1956.65,2739.31
20100501,8,5,827.79,2069.48,2897.28
20100601,8,5,753.85,1884.62,2638.47
20100701,8,5,572.98,2864.89,3437.87
20100801,8,5,530.75,2653.73,3184.48
20100901,8,5,515.54,2577.69,3093.23
20101001,8,5,299.97,1799.81,2099.78
20101101,8,5,381.97,2291.85,2673.82
20101201,8,5,434.26,2605.58,3039.84
20110101,8,5,1695.64,593.47,2289.11
20110201,8,5,1646.59,576.31,2222.9
20110301,8,5,1302.24,455.79,1758.03
20110401,8,5,766.66,1916.65,2683.32
20110501,8,5,724.33,1810.82,2535.15
20110601,8,5,692.26,1730.66,2422.92
20110701,8,5,632.34,3161.72,3794.07
20110801,8,5,631.85,3159.27,3791.12
20110901,8,5,510.5,2552.48,3062.98
20111001,8,5,307.27,1843.62,2150.89
20111101,8,5,341.75,2050.5,2392.25
20111201,8,5,470.89,2825.32,3296.2
20150101,7,5,1918.38,671.43,2589.82
20150201,7,5,1933.3,676.65,2609.95
20150301,7,5,1536.33,537.72,2074.05
20150401,7,5,736.6,1841.51,2578.11
20150501,7,5,695.27,1738.17,2433.44
20150601,7,5,760.64,1901.59,2662.23
20150701,7,5,620.16,3100.79,3720.95
20150801,7,5,580.14,2900.7,3480.84
20150901,7,5,556.64,2783.19,3339.83
20151001,7,5,325.33,1951.96,2277.29
20151101,7,5,371.62,2229.74,2601.36
20151201,7,5,388.89,2333.34,2722.23
20130101,7,5,1329.27,465.24,1794.51
20130201,7,5,1699.58,594.85,2294.43
20130301,7,5,1407.7,492.7,1900.4
20130401,7,5,663.6,1659.01,2322.61
20130501,7,5,736.12,1840.3,2576.42
20130601,7,5,630.84,1577.1,2207.94
20130701,7,5,547.56,2737.79,3285.35
20130801,7,5,512.35,2561.77,3074.13
20130901,7,5,595.56,2977.82,3573.38
20131001,7,5,329.57,1977.41,2306.98
20131101,7,5,340.45,2042.68,2383.12
20131201,7,5,346.45,2078.72,2425.17
20140101,7,5,1086.82,380.39,1467.21
20140201,7,5,1461.09,511.38,1972.47
20140301,7,5,1565.67,547.99,2113.66
20140401,7,5,602.34,1505.84,2108.18
20140501,7,5,749.88,1874.7,2624.59
20140601,7,5,673.84,1684.59,2358.43
20140701,7,5,491.64,2458.18,2949.82
20140801,7,5,576.21,2881.03,3457.24
20140901,7,5,632.87,3164.34,3797.21
20141001,7,5,362.07,2172.44,2534.52
20141101,7,5,329.83,1979.01,2308.84
20141201,7,5,306.91,1841.49,2148.4
20120101,7,5,1810.91,633.82,2444.73
20120201,7,5,1330.29,465.6,1795.89
20120301,7,5,1414.84,495.19,1910.03
20120401,7,5,787.84,1969.61,2757.45
20120501,7,5,707.57,1768.92,2476.49
20120601,7,5,685.88,1714.71,2400.59
20120701,7,5,501.84,2509.21,3011.05
20120801,7,5,543.08,2715.39,3258.47
20120901,7,5,496.15,2480.76,2976.91
20121001,7,5,347.99,2087.96,2435.95
20121101,7,5,267.35,1604.08,1871.42
20121201,7,5,291.33,1747.95,2039.28
20090101,7,5,1125.04,393.76,1518.8
20090201,7,5,1457.7,510.19,1967.89
20090301,7,5,1589.32,556.26,2145.58
20090401,7,5,716.27,1790.66,2506.93
20090501,7,5,838.81,2097.03,2935.84
20090601,7,5,715.77,1789.43,2505.2
20090701,7,5,595.63,2978.14,3573.77
20090801,7,5,567.12,2835.62,3402.75
20090901,7,5,559.31,2796.53,3355.84
20091001,7,5,342.46,2054.79,2397.25
20091101,7,5,334.43,2006.58,2341.01
20091201,7,5,306.09,1836.56,2142.65
20160101,7,5,1541.78,539.62,2081.4
20160201,7,5,1509.38,528.28,2037.66
20160301,7,5,1756.27,614.7,2370.97
20160401,7,5,734.11,1835.27,2569.38
20160501,7,5,672.8,1682,2354.8
20160601,7,5,786.17,1965.42,2751.59
20160701,7,5,532.8,2664.01,3196.82
20160801,7,5,596.6,2983.01,3579.62
20160901,7,5,505.55,2527.77,3033.33
20161001,7,5,292.01,1752.07,2044.08
20161101,7,5,354.59,2127.51,2482.1
20161201,7,5,332.25,1993.49,2325.74
20100101,7,5,1083.74,379.31,1463.05
20100201,7,5,1772.17,620.26,2392.43
20100301,7,5,1365.34,477.87,1843.21
20100401,7,5,729.11,1822.78,2551.89
20100501,7,5,658.94,1647.34,2306.28
20100601,7,5,684.57,1711.43,2396
20100701,7,5,535.91,2679.56,3215.48
20100801,7,5,622.23,3111.13,3733.36
20100901,7,5,544.43,2722.13,3266.56
20101001,7,5,300.48,1802.86,2103.34
20101101,7,5,301.47,1808.84,2110.31
20101201,7,5,357.7,2146.21,2503.91
20110101,7,5,1028.26,359.89,1388.16
20110201,7,5,1456.35,509.72,1966.08
20110301,7,5,1590.79,556.78,2147.56
20110401,7,5,607.13,1517.83,2124.96
20110501,7,5,639.9,1599.75,2239.65
20110601,7,5,748.27,1870.68,2618.96
20110701,7,5,564.92,2824.6,3389.52
20110801,7,5,552.88,2764.39,3317.27
20110901,7,5,537.03,2685.14,3222.17
20111001,7,5,281.01,1686.03,1967.04
20111101,7,5,293.39,1760.33,2053.72
20111201,7,5,312.35,1874.1,2186.45
20150101,6,5,1561.24,546.43,2107.68
20150201,6,5,1447.46,506.61,1954.08
20150301,6,5,1374.51,481.08,1855.59
20150401,6,5,779.12,1947.8,2726.93
20150501,6,5,813.45,2033.62,2847.07
20150601,6,5,766.02,1915.06,2681.08
20150701,6,5,624.2,3121.02,3745.22
20150801,6,5,561.81,2809.07,3370.89
20150901,6,5,501.47,2507.37,3008.84
20151001,6,5,289.04,1734.23,2023.26
20151101,6,5,340.21,2041.24,2381.45
20151201,6,5,319.78,1918.68,2238.46
20130101,6,5,1587.79,555.73,2143.51
20130201,6,5,1352.27,473.29,1825.56
20130301,6,5,1603.33,561.17,2164.5
20130401,6,5,826.83,2067.08,2893.91
20130501,6,5,747.15,1867.87,2615.02
20130601,6,5,796.79,1991.98,2788.78
20130701,6,5,520.35,2601.74,3122.09
20130801,6,5,558.36,2791.79,3350.15
20130901,6,5,503.09,2515.45,3018.54
20131001,6,5,331.12,1986.7,2317.81
20131101,6,5,385.99,2315.94,2701.93
20131201,6,5,287.45,1724.71,2012.16
20140101,6,5,859.71,300.9,1160.61
20140201,6,5,1383.9,484.36,1868.26
20140301,6,5,1607.6,562.66,2170.26
20140401,6,5,736.7,1841.76,2578.46
20140501,6,5,636.14,1590.35,2226.48
20140601,6,5,763.19,1907.98,2671.17
20140701,6,5,554.92,2774.59,3329.51
20140801,6,5,521.62,2608.08,3129.69
20140901,6,5,474.86,2374.31,2849.18
20141001,6,5,350.49,2102.93,2453.42
20141101,6,5,304.19,1825.17,2129.36
20141201,6,5,386.26,2317.56,2703.82
20120101,6,5,999.61,349.86,1349.48
20120201,6,5,1588.5,555.97,2144.47
20120301,6,5,1615.97,565.59,2181.55
20120401,6,5,706.72,1766.8,2473.52
20120501,6,5,686.72,1716.79,2403.5
20120601,6,5,678.02,1695.05,2373.07
20120701,6,5,570.72,2853.59,3424.3
