DateKey,HotelKey,ProductCategoryKey,OrderID,ProductID,ProductName,Quantity,ProductPriceGBP,OrderTotalGBP
20150216,2,2,298,14,Pillowcase,1,15,15
20150219,3,2,319,9,Tissues,2,14,28
20150221,7,2,339,14,Pillowcase,2,15,30
20150223,2,2,352,3,Washcloth,1,3,3
20150224,6,2,365,2,Hand Towel,2,5,10
20150225,6,2,370,3,Washcloth,1,3,3
20150226,9,2,374,17,Clothes Hanger,3,18,54
20150227,6,2,377,9,Tissues,1,14,14
20150301,2,2,399,13,Bed Sheet (Double),2,20,40
20150307,6,2,441,19,Light Bulb,3,17,51
20150307,10,2,444,3,Washcloth,3,3,9
20150308,1,2,447,10,Toilet Paper,3,19,57
20150309,10,2,454,10,Toilet Paper,2,19,38
20150311,9,2,463,2,Hand Towel,2,5,10
20150313,1,2,468,14,Pillowcase,2,15,30
20150314,8,2,474,19,Light Bulb,2,17,34
20150314,2,2,477,14,Pillowcase,2,15,30
20150315,10,2,484,10,Toilet Paper,1,19,19
20150315,8,2,488,1,Large Towel,1,9,9
20150315,3,2,492,1,Large Towel,1,9,9
20150316,10,2,494,11,Shower Cap,3,10,30
20150318,10,2,502,17,Clothes Hanger,1,18,18
20150323,7,2,536,3,Washcloth,3,3,9
20150326,5,2,562,19,Light Bulb,3,17,51
20150329,8,2,579,2,Hand Towel,2,5,10
20150330,3,2,585,9,Tissues,1,14,14
20150331,7,2,588,11,Shower Cap,1,10,10
20150403,2,2,614,3,Washcloth,2,3,6
20150405,5,2,627,17,Clothes Hanger,1,18,18
20150405,5,2,628,17,Clothes Hanger,3,18,54
20150406,8,2,633,1,Large Towel,3,9,27
20150407,3,2,639,3,Washcloth,1,3,3
20150409,4,2,655,13,Bed Sheet (Double),3,20,60
20150414,2,2,682,19,Light Bulb,3,17,51
20150414,8,2,688,11,Shower Cap,3,10,30
20150415,1,2,693,2,Hand Towel,3,5,15
20150416,8,2,702,19,Light Bulb,2,17,34
20150416,6,2,705,10,Toilet Paper,1,19,19
20150417,7,2,708,1,Large Towel,3,9,27
20150421,9,2,732,14,Pillowcase,2,15,30
20150421,7,2,736,10,Toilet Paper,1,19,19
20150423,2,2,748,9,Tissues,2,14,28
20150423,4,2,751,14,Pillowcase,1,15,15
20150427,4,2,773,9,Tissues,1,14,14
20150430,8,2,797,9,Tissues,1,14,14
20150501,9,2,802,19,Light Bulb,3,17,51
20150501,8,2,803,1,Large Towel,3,9,27
20150503,8,2,815,11,Shower Cap,2,10,20
20150506,5,2,838,17,Clothes Hanger,1,18,18
20150508,3,2,843,1,Large Towel,3,9,27
20150508,4,2,846,13,Bed Sheet (Double),1,20,20
20150508,8,2,847,13,Bed Sheet (Double),1,20,20
20150510,6,2,860,1,Large Towel,1,9,9
20150512,2,2,881,10,Toilet Paper,3,19,57
20150514,2,2,895,3,Washcloth,2,3,6
20150523,3,2,951,3,Washcloth,1,3,3
20150527,9,2,976,2,Hand Towel,3,5,15
20150528,3,2,979,14,Pillowcase,1,15,15
20150531,10,2,1011,11,Shower Cap,2,10,20
20150601,2,2,1014,13,Bed Sheet (Double),3,20,60
20150601,1,2,1016,19,Light Bulb,2,17,34
20150601,9,2,1018,1,Large Towel,2,9,18
20150602,7,2,1026,19,Light Bulb,2,17,34
20150603,1,2,1033,11,Shower Cap,2,10,20
20150604,2,2,1039,2,Hand Towel,3,5,15
20150604,5,2,1043,3,Washcloth,2,3,6
20150605,2,2,1053,1,Large Towel,1,9,9
20150607,2,2,1059,9,Tissues,2,14,28
20150610,5,2,1076,9,Tissues,2,14,28
20150611,5,2,1083,2,Hand Towel,3,5,15
20150611,8,2,1086,1,Large Towel,3,9,27
20150612,6,2,1090,14,Pillowcase,2,15,30
20150614,3,2,1099,3,Washcloth,1,3,3
20150615,2,2,1107,19,Light Bulb,2,17,34
20150616,3,2,1113,14,Pillowcase,3,15,45
20150617,9,2,1118,13,Bed Sheet (Double),3,20,60
20150618,7,2,1123,10,Toilet Paper,3,19,57
20150618,2,2,1127,13,Bed Sheet (Double),1,20,20
20150618,9,2,1128,3,Washcloth,1,3,3
20150619,6,2,1140,14,Pillowcase,3,15,45
20150620,6,2,1146,17,Clothes Hanger,3,18,54
20150621,6,2,1158,9,Tissues,1,14,14
20150622,6,2,1160,19,Light Bulb,1,17,17
20150627,9,2,1194,11,Shower Cap,2,10,20
20150701,4,2,1222,2,Hand Towel,2,5,10
20150704,5,2,1235,13,Bed Sheet (Double),3,20,60
20150706,9,2,1250,11,Shower Cap,1,10,10
20150708,10,2,1259,9,Tissues,1,14,14
20150710,7,2,1284,10,Toilet Paper,2,19,38
20150711,1,2,1292,1,Large Towel,3,9,27
20150711,8,2,1294,10,Toilet Paper,3,19,57
20150713,6,2,1306,19,Light Bulb,3,17,51
20150713,3,2,1307,3,Washcloth,1,3,3
20150715,4,2,1320,3,Washcloth,2,3,6
20150716,10,2,1327,1,Large Towel,2,9,18
20150717,10,2,1328,13,Bed Sheet (Double),1,20,20
20150718,4,2,1335,1,Large Towel,1,9,9
20150719,3,2,1341,9,Tissues,3,14,42
20150719,10,2,1342,3,Washcloth,2,3,6
20150719,6,2,1349,2,Hand Towel,2,5,10
20150720,10,2,1352,13,Bed Sheet (Double),1,20,20
20150722,3,2,1364,19,Light Bulb,3,17,51
20150722,6,2,1365,2,Hand Towel,1,5,5
20150723,10,2,1372,19,Light Bulb,3,17,51
20150723,1,2,1374,11,Shower Cap,3,10,30
20150723,5,2,1380,17,Clothes Hanger,1,18,18
20150724,5,2,1381,17,Clothes Hanger,1,18,18
20150724,10,2,1383,1,Large Towel,1,9,9
20150726,5,2,1398,14,Pillowcase,2,15,30
20150726,9,2,1399,1,Large Towel,2,9,18
20150729,6,2,1419,17,Clothes Hanger,2,18,36
20150801,10,2,1435,17,Clothes Hanger,2,18,36
20150803,3,2,1445,19,Light Bulb,2,17,34
20150804,5,2,1447,11,Shower Cap,2,10,20
20150808,5,2,1474,3,Washcloth,3,3,9
20150809,8,2,1481,10,Toilet Paper,1,19,19
20150810,1,2,1484,1,Large Towel,2,9,18
20150810,8,2,1487,2,Hand Towel,3,5,15
20150812,3,2,1502,3,Washcloth,3,3,9
20150813,2,2,1519,19,Light Bulb,3,17,51
20150814,1,2,1524,11,Shower Cap,2,10,20
20150815,8,2,1533,10,Toilet Paper,2,19,38
20150815,2,2,1536,19,Light Bulb,2,17,34
20150816,6,2,1542,17,Clothes Hanger,2,18,36
20150817,2,2,1555,1,Large Towel,3,9,27
20150817,10,2,1557,14,Pillowcase,1,15,15
20150817,9,2,1559,13,Bed Sheet (Double),3,20,60
20150818,7,2,1563,14,Pillowcase,3,15,45
20150818,10,2,1564,1,Large Towel,1,9,9
20150818,2,2,1565,9,Tissues,3,14,42
20150820,6,2,1583,13,Bed Sheet (Double),1,20,20
20150824,5,2,1616,14,Pillowcase,2,15,30
20150825,1,2,1621,14,Pillowcase,3,15,45
20150825,7,2,1625,17,Clothes Hanger,2,18,36
20150829,8,2,1644,10,Toilet Paper,3,19,57
20150830,7,2,1650,2,Hand Towel,1,5,5
20150830,6,2,1651,1,Large Towel,3,9,27
20150831,4,2,1656,1,Large Towel,1,9,9
20150902,9,2,1673,19,Light Bulb,1,17,17
20150902,8,2,1674,2,Hand Towel,3,5,15
20150903,4,2,1680,3,Washcloth,1,3,3
20150905,6,2,1694,2,Hand Towel,1,5,5
20150910,1,2,1725,14,Pillowcase,2,15,30
20150910,4,2,1729,11,Shower Cap,1,10,10
20150912,7,2,1738,1,Large Towel,3,9,27
20150912,9,2,1739,19,Light Bulb,2,17,34
20150912,8,2,1741,19,Light Bulb,1,17,17
20150913,2,2,1744,10,Toilet Paper,2,19,38
20150914,7,2,1749,2,Hand Towel,2,5,10
20150916,2,2,1761,19,Light Bulb,2,17,34
20150916,3,2,1762,1,Large Towel,3,9,27
20150917,3,2,1765,17,Clothes Hanger,1,18,18
20150917,6,2,1767,14,Pillowcase,2,15,30
20150917,8,2,1768,17,Clothes Hanger,3,18,54
20150919,3,2,1781,11,Shower Cap,2,10,20
20150921,2,2,1793,9,Tissues,3,14,42
20150924,7,2,1810,19,Light Bulb,2,17,34
20150924,1,2,1814,13,Bed Sheet (Double),2,20,40
20150925,2,2,1818,17,Clothes Hanger,2,18,36
20150926,6,2,1821,13,Bed Sheet (Double),1,20,20
20150926,6,2,1824,2,Hand Towel,1,5,5
20150926,8,2,1827,17,Clothes Hanger,3,18,54
20150927,1,2,1832,2,Hand Towel,3,5,15
20150928,8,2,1838,3,Washcloth,3,3,9
20150928,6,2,1845,9,Tissues,1,14,14
20150929,9,2,1850,17,Clothes Hanger,1,18,18
20150929,9,2,1851,1,Large Towel,3,9,27
20150930,4,2,1855,17,Clothes Hanger,2,18,36
20150930,7,2,1857,3,Washcloth,3,3,9
20151001,7,2,1863,11,Shower Cap,2,10,20
20151002,10,2,1869,1,Large Towel,3,9,27
20151003,8,2,1875,14,Pillowcase,3,15,45
20151003,1,2,1878,3,Washcloth,3,3,9
20151005,6,2,1887,9,Tissues,3,14,42
20151006,10,2,1895,13,Bed Sheet (Double),3,20,60
20151007,5,2,1903,3,Washcloth,2,3,6
20151011,10,2,1930,1,Large Towel,2,9,18
20151011,5,2,1935,13,Bed Sheet (Double),3,20,60
20151013,2,2,1949,1,Large Towel,3,9,27
20151013,2,2,1954,3,Washcloth,3,3,9
20151013,1,2,1957,10,Toilet Paper,1,19,19
20151014,8,2,1962,11,Shower Cap,1,10,10
20151022,7,2,2013,9,Tissues,2,14,28
20151023,10,2,2018,9,Tissues,1,14,14
20151024,3,2,2025,2,Hand Towel,1,5,5
20151025,9,2,2031,9,Tissues,3,14,42
20151029,9,2,2059,11,Shower Cap,2,10,20
20151030,10,2,2064,19,Light Bulb,2,17,34
20151102,9,2,2082,19,Light Bulb,3,17,51
20151104,7,2,2099,19,Light Bulb,1,17,17
20151106,9,2,2105,3,Washcloth,1,3,3
20151108,7,2,2117,13,Bed Sheet (Double),2,20,40
20151108,8,2,2120,11,Shower Cap,3,10,30
20151108,7,2,2122,17,Clothes Hanger,2,18,36
20151108,8,2,2123,19,Light Bulb,1,17,17
20151111,9,2,2138,14,Pillowcase,3,15,45
20151111,1,2,2139,3,Washcloth,2,3,6
20151112,7,2,2148,17,Clothes Hanger,1,18,18
20151112,9,2,2152,3,Washcloth,2,3,6
20151115,7,2,2177,1,Large Towel,1,9,9
20151115,5,2,2179,13,Bed Sheet (Double),3,20,60
20151117,6,2,2188,13,Bed Sheet (Double),2,20,40
20151117,9,2,2189,2,Hand Towel,3,5,15
20151120,9,2,2220,14,Pillowcase,2,15,30
20151123,6,2,2240,2,Hand Towel,1,5,5
20151123,10,2,2242,10,Toilet Paper,1,19,19
20151123,9,2,2243,13,Bed Sheet (Double),2,20,40
20151124,3,2,2253,10,Toilet Paper,3,19,57
20151125,5,2,2256,13,Bed Sheet (Double),1,20,20
20151126,1,2,2263,3,Washcloth,3,3,9
20151129,4,2,2278,3,Washcloth,1,3,3
20151129,10,2,2279,14,Pillowcase,2,15,30
20151130,1,2,2286,3,Washcloth,1,3,3
20151130,10,2,2290,13,Bed Sheet (Double),2,20,40
20151130,2,2,2291,13,Bed Sheet (Double),3,20,60
20151130,9,2,2293,13,Bed Sheet (Double),2,20,40
20151201,3,2,2303,2,Hand Towel,1,5,5
20151204,10,2,2322,9,Tissues,3,14,42
20151206,9,2,2332,14,Pillowcase,2,15,30
20151208,1,2,2347,9,Tissues,3,14,42
20151213,7,2,2372,13,Bed Sheet (Double),2,20,40
20151215,1,2,2386,14,Pillowcase,2,15,30
20151216,6,2,2392,3,Washcloth,1,3,3
20151220,9,2,2421,13,Bed Sheet (Double),2,20,40
20151220,5,2,2422,3,Washcloth,1,3,3
20151223,5,2,2443,13,Bed Sheet (Double),2,20,40
20151226,5,2,2456,9,Tissues,3,14,42
20151226,9,2,2457,17,Clothes Hanger,1,18,18
20151226,10,2,2461,3,Washcloth,2,3,6
20151227,7,2,2468,1,Large Towel,2,9,18
20151229,9,2,2479,1,Large Towel,2,9,18
20160102,9,2,2508,1,Large Towel,3,9,27
20160105,3,2,2520,11,Shower Cap,1,10,10
20160105,2,2,2524,14,Pillowcase,1,15,15
20160109,6,2,2545,9,Tissues,2,14,28
20160110,10,2,2552,19,Light Bulb,2,17,34
20160111,7,2,2556,14,Pillowcase,2,15,30
20160111,4,2,2559,1,Large Towel,2,9,18
20160112,7,2,2569,14,Pillowcase,2,15,30
20160113,3,2,2575,14,Pillowcase,2,15,30
20160114,5,2,2579,10,Toilet Paper,2,19,38
20160114,7,2,2581,2,Hand Towel,2,5,10
20160114,6,2,2585,9,Tissues,3,14,42
20160116,1,2,2596,19,Light Bulb,1,17,17
20160117,6,2,2602,3,Washcloth,2,3,6
20160117,1,2,2604,10,Toilet Paper,1,19,19
20160119,5,2,2617,11,Shower Cap,1,10,10
20160119,1,2,2618,2,Hand Towel,3,5,15
20160120,5,2,2625,11,Shower Cap,3,10,30
20160120,6,2,2627,13,Bed Sheet (Double),3,20,60
20160122,9,2,2653,9,Tissues,2,14,28
20160123,7,2,2659,3,Washcloth,2,3,6
20160123,6,2,2662,11,Shower Cap,2,10,20
20160123,7,2,2663,13,Bed Sheet (Double),3,20,60
20160124,10,2,2676,1,Large Towel,2,9,18
20160127,3,2,2691,11,Shower Cap,1,10,10
20160128,9,2,2695,10,Toilet Paper,2,19,38
20160130,6,2,2713,13,Bed Sheet (Double),1,20,20
20160130,3,2,2715,9,Tissues,3,14,42
20160131,4,2,2718,14,Pillowcase,1,15,15
20160202,7,2,2728,1,Large Towel,3,9,27
20160204,1,2,2748,10,Toilet Paper,3,19,57
20160204,3,2,2749,14,Pillowcase,1,15,15
20160205,1,2,2754,2,Hand Towel,3,5,15
20160206,5,2,2763,1,Large Towel,2,9,18
20160208,8,2,2771,3,Washcloth,2,3,6
20160209,5,2,2775,13,Bed Sheet (Double),3,20,60
20160210,4,2,2780,13,Bed Sheet (Double),1,20,20
20160213,8,2,2798,3,Washcloth,3,3,9
20160216,4,2,2816,9,Tissues,1,14,14
20160219,1,2,2829,11,Shower Cap,2,10,20
20160219,3,2,2836,17,Clothes Hanger,2,18,36
20160220,8,2,2843,11,Shower Cap,1,10,10
20160222,8,2,2850,10,Toilet Paper,3,19,57
20160227,6,2,2886,2,Hand Towel,2,5,10
20160227,8,2,2888,13,Bed Sheet (Double),3,20,60
20160227,3,2,2889,9,Tissues,2,14,28
20160227,7,2,2892,10,Toilet Paper,2,19,38
20160228,9,2,2898,13,Bed Sheet (Double),3,20,60
20160304,7,2,2937,1,Large Towel,2,9,18
20160305,10,2,2948,13,Bed Sheet (Double),3,20,60
20160308,4,2,2966,9,Tissues,3,14,42
20160309,7,2,2974,17,Clothes Hanger,1,18,18
20160311,4,2,2992,2,Hand Towel,2,5,10
20160312,5,2,3002,1,Large Towel,1,9,9
20160312,8,2,3003,1,Large Towel,1,9,9
20160313,9,2,3005,14,Pillowcase,3,15,45
20160313,3,2,3006,2,Hand Towel,2,5,10
20160313,5,2,3013,17,Clothes Hanger,1,18,18
20160314,8,2,3019,10,Toilet Paper,1,19,19
20160315,5,2,3027,1,Large Towel,1,9,9
20160317,8,2,3038,17,Clothes Hanger,2,18,36
20160317,6,2,3045,11,Shower Cap,3,10,30
20160318,4,2,3053,9,Tissues,3,14,42
20160319,2,2,3057,11,Shower Cap,2,10,20
20160319,7,2,3062,1,Large Towel,2,9,18
20160322,8,2,3077,14,Pillowcase,2,15,30
20160325,4,2,3096,11,Shower Cap,2,10,20
20160326,7,2,3102,17,Clothes Hanger,3,18,54
20160327,1,2,3109,14,Pillowcase,1,15,15
20160328,6,2,3114,17,Clothes Hanger,2,18,36
20160331,10,2,3134,19,Light Bulb,1,17,17
20160401,9,2,3137,2,Hand Towel,3,5,15
20160402,1,2,3145,9,Tissues,2,14,28
20160402,10,2,3147,2,Hand Towel,1,5,5
20160404,5,2,3166,13,Bed Sheet (Double),3,20,60
20160405,2,2,3170,3,Washcloth,3,3,9
20160405,3,2,3175,13,Bed Sheet (Double),3,20,60
20160406,1,2,3177,3,Washcloth,3,3,9
20160406,5,2,3180,9,Tissues,2,14,28
20160406,4,2,3182,1,Large Towel,3,9,27
20160407,10,2,3186,2,Hand Towel,3,5,15
20160407,1,2,3189,2,Hand Towel,1,5,5
20160408,7,2,3194,11,Shower Cap,1,10,10
20160410,8,2,3208,2,Hand Towel,1,5,5
20160412,3,2,3220,9,Tissues,2,14,28
20160416,4,2,3254,2,Hand Towel,3,5,15
20160416,6,2,3255,2,Hand Towel,2,5,10
20160418,6,2,3274,9,Tissues,3,14,42
20160418,5,2,3283,3,Washcloth,2,3,6
20160421,6,2,3305,2,Hand Towel,2,5,10
20160423,4,2,3318,17,Clothes Hanger,2,18,36
20160426,3,2,3338,2,Hand Towel,3,5,15
20160428,2,2,3356,19,Light Bulb,3,17,51
20160429,1,2,3360,19,Light Bulb,3,17,51
20160506,10,2,3404,14,Pillowcase,1,15,15
20160509,3,2,3427,10,Toilet Paper,2,19,38
20160509,5,2,3428,2,Hand Towel,3,5,15
20160510,5,2,3442,3,Washcloth,2,3,6
20160513,9,2,3457,10,Toilet Paper,2,19,38
20160514,5,2,3463,1,Large Towel,3,9,27
20160515,10,2,3475,17,Clothes Hanger,2,18,36
20160520,1,2,3520,14,Pillowcase,2,15,30
20160522,3,2,3531,10,Toilet Paper,2,19,38
20160523,2,2,3538,1,Large Towel,1,9,9
20160523,4,2,3539,17,Clothes Hanger,2,18,36
20160524,9,2,3545,13,Bed Sheet (Double),3,20,60
20160525,2,2,3557,1,Large Towel,2,9,18
20160528,2,2,3571,3,Washcloth,2,3,6
20160528,6,2,3576,10,Toilet Paper,1,19,19
20160529,3,2,3580,10,Toilet Paper,2,19,38
20160601,3,2,3604,19,Light Bulb,2,17,34
20160602,3,2,3613,9,Tissues,3,14,42
20160602,5,2,3616,9,Tissues,3,14,42
20160603,10,2,3626,10,Toilet Paper,1,19,19
20160604,3,2,3627,19,Light Bulb,2,17,34
20160605,1,2,3637,2,Hand Towel,2,5,10
20160606,7,2,3643,14,Pillowcase,3,15,45
20160606,4,2,3646,17,Clothes Hanger,2,18,36
20160606,6,2,3648,19,Light Bulb,3,17,51
20160607,2,2,3650,14,Pillowcase,1,15,15
20160611,8,2,3681,19,Light Bulb,3,17,51
20160613,4,2,3702,9,Tissues,3,14,42
20160613,1,2,3703,10,Toilet Paper,2,19,38
20160614,1,2,3706,3,Washcloth,3,3,9
20160615,3,2,3713,9,Tissues,3,14,42
20160619,2,2,3739,10,Toilet Paper,2,19,38
20160621,4,2,3744,14,Pillowcase,1,15,15
20160622,4,2,3752,17,Clothes Hanger,1,18,18
20160622,2,2,3758,10,Toilet Paper,1,19,19
20160622,5,2,3761,11,Shower Cap,2,10,20
20160623,6,2,3766,11,Shower Cap,3,10,30
20160624,3,2,3775,14,Pillowcase,2,15,30
20160624,5,2,3778,2,Hand Towel,3,5,15
20160624,6,2,3779,2,Hand Towel,2,5,10
20160624,9,2,3780,9,Tissues,1,14,14
20160625,3,2,3784,10,Toilet Paper,2,19,38
20160626,3,2,3793,9,Tissues,1,14,14
20160627,9,2,3798,9,Tissues,3,14,42
20160627,10,2,3799,2,Hand Towel,3,5,15
20160628,4,2,3804,1,Large Towel,3,9,27
20160628,6,2,3809,13,Bed Sheet (Double),3,20,60
20160630,8,2,3822,9,Tissues,1,14,14
20160701,1,2,3826,17,Clothes Hanger,2,18,36
20160703,4,2,3835,13,Bed Sheet (Double),3,20,60
20160705,9,2,3846,2,Hand Towel,3,5,15
20160706,2,2,3856,1,Large Towel,2,9,18
20160707,10,2,3863,19,Light Bulb,1,17,17
20160710,9,2,3880,10,Toilet Paper,3,19,57
20160711,5,2,3883,11,Shower Cap,3,10,30
20160712,7,2,3892,10,Toilet Paper,3,19,57
20160715,6,2,3902,2,Hand Towel,2,5,10
20160717,7,2,3918,10,Toilet Paper,1,19,19
20160717,5,2,3923,13,Bed Sheet (Double),2,20,40
20160718,7,2,3928,13,Bed Sheet (Double),1,20,20
20160718,4,2,3931,1,Large Towel,1,9,9
20160719,6,2,3936,17,Clothes Hanger,1,18,18
20160719,5,2,3942,10,Toilet Paper,2,19,38
20160721,6,2,3958,1,Large Towel,1,9,9
20160723,2,2,3973,2,Hand Towel,1,5,5
20160724,6,2,3977,14,Pillowcase,3,15,45
20160726,2,2,3988,3,Washcloth,2,3,6
20160727,1,2,4006,3,Washcloth,2,3,6
20160729,2,2,4016,13,Bed Sheet (Double),2,20,40
20160730,4,2,4027,3,Washcloth,1,3,3
20160730,7,2,4031,1,Large Towel,2,9,18
20160730,1,2,4032,17,Clothes Hanger,1,18,18
20160805,8,2,4059,19,Light Bulb,3,17,51
20160811,8,2,4093,11,Shower Cap,3,10,30
20160812,7,2,4095,11,Shower Cap,2,10,20
20160812,5,2,4096,17,Clothes Hanger,3,18,54
20160812,3,2,4100,11,Shower Cap,1,10,10
20160814,5,2,4108,13,Bed Sheet (Double),1,20,20
20160814,10,2,4112,2,Hand Towel,1,5,5
20160818,7,2,4139,10,Toilet Paper,1,19,19
20160819,6,2,4144,9,Tissues,2,14,28
20160820,5,2,4161,14,Pillowcase,1,15,15
20160821,5,2,4167,14,Pillowcase,2,15,30
20160821,1,2,4168,13,Bed Sheet (Double),2,20,40
20160822,9,2,4176,2,Hand Towel,2,5,10
20160825,10,2,4202,11,Shower Cap,2,10,20
20160826,8,2,4209,1,Large Towel,2,9,18
20160827,8,2,4222,10,Toilet Paper,1,19,19
20160830,5,2,4236,19,Light Bulb,3,17,51
20160830,6,2,4237,10,Toilet Paper,1,19,19
20160830,3,2,4238,17,Clothes Hanger,3,18,54
20160830,9,2,4240,14,Pillowcase,1,15,15
20160901,8,2,4245,11,Shower Cap,3,10,30
20160901,9,2,4246,14,Pillowcase,1,15,15
20160902,1,2,4253,2,Hand Towel,3,5,15
20160903,2,2,4260,11,Shower Cap,1,10,10
20160906,5,2,4274,14,Pillowcase,2,15,30
20160908,3,2,4293,13,Bed Sheet (Double),2,20,40
20160910,8,2,4303,9,Tissues,3,14,42
20160912,7,2,4316,19,Light Bulb,2,17,34
20160913,4,2,4320,14,Pillowcase,1,15,15
20160915,8,2,4335,9,Tissues,3,14,42
20160915,5,2,4337,14,Pillowcase,3,15,45
20160916,4,2,4340,19,Light Bulb,2,17,34
20160916,10,2,4342,14,Pillowcase,2,15,30
20160922,10,2,4381,9,Tissues,2,14,28
20160923,6,2,4389,17,Clothes Hanger,1,18,18
20160923,4,2,4394,2,Hand Towel,3,5,15
20160924,9,2,4395,13,Bed Sheet (Double),3,20,60
20160925,10,2,4404,19,Light Bulb,3,17,51
20160927,9,2,4415,11,Shower Cap,1,10,10
20160929,3,2,4424,17,Clothes Hanger,1,18,18
20160929,8,2,4425,13,Bed Sheet (Double),1,20,20
20160930,6,2,4426,11,Shower Cap,1,10,10
20160930,1,2,4429,19,Light Bulb,3,17,51
20161001,7,2,4433,1,Large Towel,2,9,18
20161001,7,2,4436,3,Washcloth,2,3,6
20161003,7,2,4443,17,Clothes Hanger,2,18,36
20161005,10,2,4452,17,Clothes Hanger,2,18,36
20161006,8,2,4463,19,Light Bulb,3,17,51
20161006,2,2,4465,3,Washcloth,2,3,6
20161008,2,2,4474,1,Large Towel,3,9,27
20161008,1,2,4477,2,Hand Towel,2,5,10
20161008,4,2,4478,1,Large Towel,1,9,9
20161011,9,2,4496,1,Large Towel,1,9,9
20161014,2,2,4509,11,Shower Cap,1,10,10
20161014,1,2,4510,11,Shower Cap,1,10,10
20161017,3,2,4522,10,Toilet Paper,3,19,57
20161018,9,2,4534,3,Washcloth,1,3,3
20161019,8,2,4537,17,Clothes Hanger,2,18,36
20161021,6,2,4546,13,Bed Sheet (Double),3,20,60
20161021,8,2,4551,14,Pillowcase,3,15,45
20161022,4,2,4554,14,Pillowcase,1,15,15
20161022,8,2,4557,3,Washcloth,3,3,9
20161023,7,2,4568,3,Washcloth,3,3,9
20161025,4,2,4579,19,Light Bulb,2,17,34
20161026,9,2,4585,11,Shower Cap,2,10,20
20161026,2,2,4592,11,Shower Cap,1,10,10
20161027,4,2,4595,10,Toilet Paper,1,19,19
20161027,10,2,4598,2,Hand Towel,3,5,15
20161028,10,2,4602,17,Clothes Hanger,1,18,18
20161031,7,2,4625,19,Light Bulb,3,17,51
20161031,7,2,4627,13,Bed Sheet (Double),2,20,40
20161031,6,2,4628,11,Shower Cap,2,10,20
20161031,3,2,4629,10,Toilet Paper,1,19,19
20161031,5,2,4631,14,Pillowcase,3,15,45
20161102,2,2,4640,14,Pillowcase,3,15,45
20161102,3,2,4641,19,Light Bulb,3,17,51
20161106,2,2,4671,13,Bed Sheet (Double),2,20,40
20161109,2,2,4683,17,Clothes Hanger,1,18,18
20161110,7,2,4685,9,Tissues,1,14,14
20161110,7,2,4693,1,Large Towel,2,9,18
20161114,7,2,4713,11,Shower Cap,3,10,30
20161117,6,2,4736,17,Clothes Hanger,1,18,18
20161117,8,2,4737,3,Washcloth,3,3,9
20161119,9,2,4748,11,Shower Cap,1,10,10
20161119,2,2,4753,11,Shower Cap,3,10,30
20161126,8,2,4790,19,Light Bulb,2,17,34
20161129,4,2,4801,14,Pillowcase,3,15,45
20161129,7,2,4805,3,Washcloth,2,3,6
20161201,8,2,4815,1,Large Towel,1,9,9
20161201,9,2,4820,11,Shower Cap,3,10,30
20161204,4,2,4837,11,Shower Cap,1,10,10
20161207,4,2,4864,9,Tissues,3,14,42
20161208,9,2,4874,19,Light Bulb,1,17,17
20161212,8,2,4891,14,Pillowcase,1,15,15
20161213,6,2,4898,9,Tissues,3,14,42
20161215,7,2,4910,14,Pillowcase,2,15,30
20161218,2,2,4934,19,Light Bulb,2,17,34
20161218,2,2,4936,11,Shower Cap,1,10,10
20161219,9,2,4939,2,Hand Towel,3,5,15
20161219,2,2,4943,11,Shower Cap,2,10,20
20161223,5,2,4951,13,Bed Sheet (Double),2,20,40
20161223,10,2,4956,19,Light Bulb,3,17,51
20161223,7,2,4958,13,Bed Sheet (Double),1,20,20
20161226,4,2,4967,11,Shower Cap,2,10,20
20161227,1,2,4974,1,Large Towel,3,9,27
20161227,10,2,4977,19,Light Bulb,2,17,34
20161230,7,2,4989,19,Light Bulb,1,17,17
20161230,7,2,4991,10,Toilet Paper,3,19,57
20161231,1,2,5000,9,Tissues,2,14,28
20150211,5,2,253,12,Bed Sheet (King),3,29,87
20150215,10,2,291,12,Bed Sheet (King),1,29,29
20150221,8,2,333,12,Bed Sheet (King),1,29,29
20150303,1,2,419,12,Bed Sheet (King),1,29,29
20150318,2,2,500,12,Bed Sheet (King),1,29,29
20150331,1,2,591,12,Bed Sheet (King),2,29,58
20150403,1,2,611,12,Bed Sheet (King),2,29,58
20150508,7,2,844,12,Bed Sheet (King),3,29,87
20150513,6,2,889,12,Bed Sheet (King),3,29,87
20150517,3,2,911,12,Bed Sheet (King),3,29,87
20150519,2,2,924,12,Bed Sheet (King),3,29,87
20150521,4,2,937,12,Bed Sheet (King),3,29,87
20150523,3,2,949,12,Bed Sheet (King),2,29,58
20150526,8,2,966,12,Bed Sheet (King),2,29,58
20150528,3,2,985,12,Bed Sheet (King),3,29,87
20150621,3,2,1155,12,Bed Sheet (King),1,29,29
20150624,3,2,1175,12,Bed Sheet (King),3,29,87
20150710,8,2,1280,12,Bed Sheet (King),3,29,87
20150720,9,2,1353,12,Bed Sheet (King),3,29,87
20150806,4,2,1461,12,Bed Sheet (King),1,29,29
20151009,3,2,1919,12,Bed Sheet (King),2,29,58
20151030,1,2,2066,12,Bed Sheet (King),3,29,87
20151118,8,2,2201,12,Bed Sheet (King),3,29,87
20151129,4,2,2284,12,Bed Sheet (King),1,29,29
